Vernier Format 2
Bandlücke-Si_try.txt 20.10.2014 18:10:35 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

39	48,421079553	1,22711	0,0549451	1235,57673451	1,00277058106
39,5	48,159733014	1,24298	0,0695971	1230,56381224	1,00685554676
40	47,572371365	1,28205	0,0964591	1219,20427925	1,0162365906
40,5	47,311559277	1,30769	0,125763	1214,11904233	1,02049301329
41	46,78940065	1,3199	0,213675	1203,86265222	1,02918717323
41,5	46,267242023	1,34921	0,344322	1193,5062774	1,03811770701
42	46,006429935	1,36752	0,47619	1188,29621501	1,04266931456
42,5	45,484271308	1,35897	0,628816	1177,79152873	1,05196884998
43	45,22345922	1,37118	0,791209	1172,50787453	1,05670932104
43,5	44,636097571	1,36386	0,943834	1160,52002628	1,06762483364
44	44,30954801	1,36142	1,15263	1153,80243092	1,07384069126
44,5	43,918329878	1,35043	1,35775	1145,70518217	1,08143003914
45	43,330968229	1,32357	1,57143	1133,44806712	1,09312463089
45,5	43,06962169	1,30403	1,83883	1127,95589618	1,09844720365
46	42,547997514	1,26496	2,11111	1116,92396626	1,1092966374
46,5	42,286650975	1,18803	2,40415	1111,36183031	1,11484843748
47	41,764492348	1,09402	2,75336	1100,17979807	1,12617955918
47,5	41,242868172	0,98779	3,11722	1088,9179775	1,13782674691
48	40,981521633	0,842491	3,50549	1083,24153235	1,14378923167
48,5	40,394159984	0,675214	3,8254	1070,40197536	1,15750907465
49	40,198550918	0,503053	4,10134	1066,10098134	1,16217883829
49,5	39,611189269	0,355311	4,27839	1053,11177505	1,17651329076
50	39,350377181	0,229548	4,36264	1047,30848389	1,18303252485
50,5	38,828218554	0,145299	4,32357	1035,62491589	1,19637909535
51	38,306059927	0,0744811	4,2381	1023,85533587	1,21013189715
51,5	37,980044817	0,040293	4,09768	1016,46369474	1,21893187765
52	37,45788619	0,00732601	3,88156	1004,55648685	1,2333801197
52,5	37,196539651	0,00732601	3,65079	998,565397455	1,24078002618
53	36,674915475	0,00732601	3,43346	986,545730205	1,25589717949
53,5	36,152756848	0,00610501	3,19902	974,431854164	1,27151015713
54	35,891410309	0,00732601	2,98901	968,338263371	1,27951155796
54,5	35,369786133	0,00732601	2,77778	956,11589495	1,29586800778
55	35,043236572	0,00732601	2,60562	948,423993692	1,30637774691
55,5	34,521077945	0,00732601	2,45177	936,060593377	1,32363226138
56	33,999453769	0,00854701	2,29792	923,632223604	1,34144302065
56,5	33,73810723	0,00732601	2,16606	917,376453941	1,35059058326
57	33,215948603	0,00732601	2,05372	904,820674549	1,36933210619
57,5	32,955136515	0,00732601	1,94261	898,521002972	1,3789327082
58	32,432977888	0,00732601	1,85348	885,852932055	1,39865202808
58,5	32,106962778	0,00732601	1,74969	877,906116268	1,41131264157
59	31,584804151	0,00610501	1,66056	865,119072584	1,43217279478
59,5	31,062645524	0,00732601	1,59707	852,260177947	1,45378140627
60	30,801833436	0,00732601	1,51893	845,810737076	1,46486671981
60,5	30,279674809	0,00732601	1,45055	832,846105976	1,48766980011
61	30,01832827	0,00732601	1,39683	826,331113586	1,49939894508
61,5	29,496704094	0,00732601	1,32357	813,276507728	1,52346709665
62	28,974545467	0,00732601	1,26618	800,141015929	1,54847705009
62,5	28,647995906	0,00854701	1,19536	791,892447285	1,5646064112
63	28,12637173	0,00732601	1,07937	778,663086601	1,59118882264
63,5	27,865025191	0,00732601	0,923077	772,01051482	1,60490042067
64	27,342866564	0,00854701	0,677656	758,671008783	1,63311894834
64,5	27,016851454	0,00976801	0,406593	750,310328427	1,65131673263
65	26,494692827	0,00732601	0,224664	736,869035423	1,68143854666
65,5	26,102940244	0,010989	0,113553	726,744383366	1,70486353711
66	25,711722112	0,00732601	0,0769231	716,599638289	1,72899891906
66,5	25,189563485	0,00732601	0,0830281	703,007481266	1,76242790158
67	24,928751397	0,00732601	0,0671551	696,196422828	1,77967016114
67,5	24,40659277	0,00732601	0,0598291	682,517139365	1,81533902746
68	24,145246231	0,00732601	0,0659341	675,649139768	1,83379201878
68,5	23,623622055	0,00854701	0,045177	661,899343727	1,87188582636
69	23,036260406	0,00610501	0,04884	646,351126046	1,91691473887
69,5	22,774913867	0,00854701	0,0561661	639,411014279	1,93772076541
70	22,253289691	0,00732601	0,042735	625,519544513	1,98075345666
70,5	21,731131064	0,013431	0,0598291	611,561917232	2,0259600297
71	21,469784525	0,014652	0,0634921	604,556814766	2,04943517257
71,5	20,882422876	0,013431	0,0598291	588,76756119	2,10439582897
72	20,68681381	0,01221	0,0781441	583,495449496	2,1234098759
72,5	20,099452161	0,014652	0,0720391	567,624085881	2,18278263875
73	19,838640073	0,013431	0,0708181	560,55734099	2,21030019482
73,5	19,316481446	0,01221	0,0854701	546,374612045	2,26767491147
74	18,794322819	0,01221	0,0744811	532,146504911	2,32830618742
74,5	18,468307709	0,01221	0,0866911	523,240552942	2,36793572867
75	18,011352104	0,014652	0,0732601	510,72917224	2,42594327355
75,5	17,685336994	0,010989	0,0769231	501,783021267	2,46919474651
76	17,228381389	0,00732601	0,0866911	489,216465639	2,53262121581
76,5	16,64101974	0,00976801	0,0708181	473,018072034	2,61935023893
77	16,445410674	0,00732601	0,0671551	467,612402406	2,64963032123
77,5	15,858049025	0,00976801	0,0793651	451,348123241	2,74510945366
78	15,596702486	0,00976801	0,0622711	444,095983306	2,78993741573
78,5	15,009340837	0,00976801	0,0695971	427,763717676	2,89645883651
79	14,487716661	0,00732601	0,0757021	413,221615759	2,99839106365
79,5	14,226370122	0,017094	0,0549451	405,922711059	3,05230519565
80	13,704211495	0,017094	0,0744811	391,314685653	3,16624968453
80,5	13,443399407	0,025641	0,0757021	384,005902146	3,22651290794
81	12,92124078	0,030525	0,0830281	369,349598628	3,35454540794
81,5	12,59522567	0,041514	0,100122	360,18315194	3,43991659056
82	12,138270065	0,039072	0,0927961	347,315538995	3,56736126344
82,5	11,812254955	0,039072	0,101343	338,121585948	3,66436232258
83	11,290096328	0,034188	0,111111	323,373505707	3,8314827224
83,5	10,767937701	0,035409	0,0976801	308,598568245	4,01492465453
84	10,507125613	0,035409	0,102564	301,208985963	4,11342309738
84,5	9,984966986	0,042735	0,100122	286,396076651	4,32617658206
85	9,528011381	0,043956	0,0866911	273,413327494	4,53160060396
85,5	9,201996271	0,0659341	0,113553	264,140103249	4,69069249524
86	8,614634622	0,0769231	0,113553	247,41171717	5,00784689655
86,5	8,353288083	0,0842491	0,128205	239,959959616	5,16336142906
87	7,831129456	0,0744811	0,142857	225,056885571	5,50527479688
87,5	7,570317368	0,0830281	0,13431	217,605898285	5,69377948744
88	7,048158741	0,0927961	0,145299	202,675260257	6,11322762545
88,5	6,526000114	0,0976801	0,144078	187,72778939	6,59998183553
89	6,199985004	0,0964591	0,147741	178,387197024	6,94556571699
89,5	5,677826377	0,113553	0,156288	163,415030203	7,58192192275
90	5,417014289	0,131868	0,162393	155,93144876	7,94579932306
90,5	4,894855662	0,148962	0,17094	140,939396687	8,79101251407
91	4,372697035	0,153846	0,196581	125,935639139	9,83835877179
91,5	4,046681925	0,180708	0,203907	116,562505746	10,6294900926
92	3,58972632	0,199023	0,23199	103,418469734	11,9804518785
92,5	3,263176759	0,233211	0,288156	94,021401456	13,1778507958
93	2,741552583	0,301587	0,467643	79,0044903734	15,6826528992
93,5	2,219393956	0,56044	1,82662	63,9656353153	19,3697755661
94	1,958047417	4,87912	4,99512	56,4364383041	21,9539013664
Vernier Format 2
Bandlücke-Si_try.txt 20.10.2014 18:10:35 ,
Latest 2
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

 	 	 	 	 	 
