Vernier Format 2
Bandlücke-Si_try.txt 20.10.2014 18:03:03 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

40,5	35,630598221	0,00732601	3,06105	962,237048388	1,28762450175
41	36,152756848	0,00610501	3,2906	974,431854164	1,27151015713
41,5	36,674915475	0,00732601	3,46886	986,545730205	1,25589717949
42	36,935727563	0,00976801	3,73138	992,565847278	1,24827990344
42,5	37,45788619	0,00976801	3,91575	1004,55648685	1,2333801197
43	37,718698278	0,00976801	4,10989	1010,51448794	1,22610810116
43,5	38,240856905	0,0647131	4,2442	1022,3796519	1,21187857925
44	38,567406466	0,0989011	4,32845	1029,75683979	1,20319666947
44,5	39,089030642	0,177045	4,33455	1041,47153287	1,18966285769
45	39,350377181	0,264957	4,2967	1047,30848389	1,18303252485
45,5	39,806798335	0,384615	4,13675	1057,44992963	1,17168668254
46	40,198550918	0,543346	3,90598	1066,10098134	1,16217883829
46,5	40,394159984	0,69475	3,63492	1070,40197536	1,15750907465
47	40,981521633	0,837607	3,25031	1083,24153235	1,14378923167
47,5	41,242868172	0,995116	2,9536	1088,9179775	1,13782674691
48	41,764492348	1,08425	2,59829	1100,17979807	1,12617955918
48,5	42,025838887	1,17582	2,3199	1105,78801674	1,12046792083
49	42,547997514	1,23932	2,04029	1116,92396626	1,1092966374
49,5	42,808809602	1,27228	1,78144	1122,45156034	1,10383382569
50	43,396171251	1,33211	1,5641	1134,81463072	1,09180827111
50,5	43,591780317	1,36386	1,35653	1138,90549653	1,08788657511
51	44,179141966	1,36264	1,14042	1151,10930637	1,07635303889
51,5	44,440488505	1,38462	0,97558	1156,50057908	1,07133539093
52	44,962112681	1,39194	0,809524	1167,18902304	1,06152471926
52,5	45,22345922	1,37729	0,636142	1172,50787453	1,05670932104
53	45,745617847	1,38217	0,52381	1183,06153002	1,04728280699
53,5	46,006429935	1,37851	0,385836	1188,29621501	1,04266931456
54	46,528588562	1,35653	0,255189	1198,70220943	1,03361784958
54,5	46,78940065	1,34554	0,164835	1203,86265222	1,02918717323
