2900,000	600,000	0,397
2900,000	600,000	0,435
2900,000	600,000	0,405
2900,000	600,000	0,400
2900,000	600,000	0,373
2900,000	600,000	0,380
2900,000	600,000	0,373
2900,000	600,000	0,355
2900,000	600,000	0,443
2900,000	600,000	0,390
2900,000	600,000	0,365
2900,000	600,000	0,423
2900,000	600,000	0,398
2900,000	600,000	0,438
2900,000	600,000	0,385
2900,000	600,000	0,448
2900,000	600,000	0,408
2900,000	600,000	0,390
2900,000	600,000	0,385
2900,000	600,000	0,383
2900,000	600,000	0,418
2900,000	600,000	0,447
2900,000	600,000	0,412
2900,000	600,000	0,405
2900,000	600,000	0,427
2900,000	600,000	0,415
2900,000	600,000	0,402
2900,000	600,000	0,362
2900,000	600,000	0,425
2900,000	600,000	0,408
2900,000	600,000	0,400
2900,000	600,000	0,450
2900,000	600,000	0,435
2900,000	600,000	0,422
2900,000	600,000	0,398
2900,000	600,000	0,415
3000,000	600,000	0,443
3000,000	600,000	0,492
3000,000	600,000	0,462
3000,000	600,000	0,482
3000,000	600,000	0,490
3000,000	600,000	0,515
3000,000	600,000	0,460
3000,000	600,000	0,495
3000,000	600,000	0,472
3000,000	600,000	0,445
3000,000	600,000	0,448
3000,000	600,000	0,477
3000,000	600,000	0,435
3000,000	600,000	0,448
3000,000	600,000	0,462
3000,000	600,000	0,470
3000,000	600,000	0,472
3000,000	600,000	0,480
3000,000	600,000	0,497
3000,000	600,000	0,512
3000,000	600,000	0,497
3000,000	600,000	0,430
3000,000	600,000	0,463
3000,000	600,000	0,468
3000,000	600,000	0,453
3000,000	600,000	0,562
3000,000	600,000	0,508
3000,000	600,000	0,470
3000,000	600,000	0,468
3000,000	600,000	0,473
3000,000	600,000	0,512
3000,000	600,000	0,453
3000,000	600,000	0,443
3000,000	600,000	0,477
3000,000	600,000	0,477
3000,000	600,000	0,442
3100,000	600,000	0,518
3100,000	600,000	0,553
3100,000	600,000	0,518
3100,000	600,000	0,505
3100,000	600,000	0,527
3100,000	600,000	0,490
3100,000	600,000	0,510
3100,000	600,000	0,542
3100,000	600,000	0,548
3100,000	600,000	0,538
3100,000	600,000	0,512
3100,000	600,000	0,490
3100,000	600,000	0,540
3100,000	600,000	0,518
3100,000	600,000	0,548
3100,000	600,000	0,540
3100,000	600,000	0,513
3100,000	600,000	0,525
3100,000	600,000	0,522
3100,000	600,000	0,510
3100,000	600,000	0,562
3100,000	600,000	0,568
3100,000	600,000	0,495
3100,000	600,000	0,508
3100,000	600,000	0,497
3100,000	600,000	0,525
3100,000	600,000	0,513
3100,000	600,000	0,545
3100,000	600,000	0,523
3100,000	600,000	0,555
3100,000	600,000	0,545
3100,000	600,000	0,542
3100,000	600,000	0,508
3100,000	600,000	0,505
3100,000	600,000	0,495
3100,000	600,000	0,510
3200,000	600,000	0,570
3200,000	600,000	0,585
3200,000	600,000	0,555
3200,000	600,000	0,565
3200,000	600,000	0,525
3200,000	600,000	0,607
3200,000	600,000	0,567
3200,000	600,000	0,590
3200,000	600,000	0,550
3200,000	600,000	0,590
3200,000	600,000	0,608
3200,000	600,000	0,547
3200,000	600,000	0,595
3200,000	600,000	0,572
3200,000	600,000	0,578
3200,000	600,000	0,540
3200,000	600,000	0,560
3200,000	600,000	0,612
3200,000	600,000	0,517
3200,000	600,000	0,537
3200,000	600,000	0,540
3200,000	600,000	0,575
3200,000	600,000	0,543
3200,000	600,000	0,583
3200,000	600,000	0,505
3200,000	600,000	0,647
3200,000	600,000	0,588
3200,000	600,000	0,563
3200,000	600,000	0,615
3200,000	600,000	0,570
3200,000	600,000	0,583
3200,000	600,000	0,562
3200,000	600,000	0,513
3200,000	600,000	0,545
3200,000	600,000	0,605
3200,000	600,000	0,532
3300,000	600,000	0,587
3300,000	600,000	0,612
3300,000	600,000	0,593
3300,000	600,000	0,637
3300,000	600,000	0,598
3300,000	600,000	0,642
3300,000	600,000	0,703
3300,000	600,000	0,653
3300,000	600,000	0,582
3300,000	600,000	0,587
3300,000	600,000	0,605
3300,000	600,000	0,590
3300,000	600,000	0,562
3300,000	600,000	0,567
3300,000	600,000	0,583
3300,000	600,000	0,645
3300,000	600,000	0,583
3300,000	600,000	0,597
3300,000	600,000	0,672
3300,000	600,000	0,583
3300,000	600,000	0,623
3300,000	600,000	0,618
3300,000	600,000	0,588
3300,000	600,000	0,613
3300,000	600,000	0,570
3300,000	600,000	0,643
3300,000	600,000	0,658
3300,000	600,000	0,548
3300,000	600,000	0,618
3300,000	600,000	0,643
3300,000	600,000	0,607
3300,000	600,000	0,630
3300,000	600,000	0,623
3300,000	600,000	0,590
3300,000	600,000	0,630
3300,000	600,000	0,665
3400,000	600,000	0,695
3400,000	600,000	0,617
3400,000	600,000	0,622
3400,000	600,000	0,697
3400,000	600,000	0,695
3400,000	600,000	0,657
3400,000	600,000	0,665
3400,000	600,000	0,653
3400,000	600,000	0,617
3400,000	600,000	0,603
3400,000	600,000	0,600
3400,000	600,000	0,680
3400,000	600,000	0,668
3400,000	600,000	0,643
3400,000	600,000	0,605
3400,000	600,000	0,678
3400,000	600,000	0,618
3400,000	600,000	0,628
3400,000	600,000	0,670
3400,000	600,000	0,605
3400,000	600,000	0,648
3400,000	600,000	0,592
3400,000	600,000	0,653
3400,000	600,000	0,685
3400,000	600,000	0,703
3400,000	600,000	0,673
3400,000	600,000	0,670
3400,000	600,000	0,568
3400,000	600,000	0,637
3400,000	600,000	0,658
3400,000	600,000	0,650
3400,000	600,000	0,635
3400,000	600,000	0,680
3400,000	600,000	0,633
3400,000	600,000	0,635
