0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05
0.0
0.025
0.075
0.0
0.05
0.025
0.1
0.075
0.1
0.125
0.125
0.075
0.025
0.250
0.2
0.15
0.275
0.15
0.175
0.25
0.2
0.15
0.275
0.15
0.175
0.25
0.175
0.15
0.225
0.15
0.2
0.075
0.275
0.175
0.250
0.300
0.175
0.075
0.075
0.125
0.075
0.225
0.225
0.125
0.125
0.250
0.250
0.4
0.075
0.2
0.225
0.275
0.325
0.4
0.425
0.325
0.325
0.475
0.300
0.300
0.375
0.275
0.300
0.350
0.350
0.225
0.350
0.650
0.350
0.35
0.425
0.500
0.450
0.575
0.475
0.400
0.625
0.575
0.925
0.425
0.875
0.800
0.725
0.975
0.700
0.650
0.875
0.600
1.000
0.675
0.900
0.850
0.925
0.775
0.800
0.875
0.675
0.475
1.125
0.675
0.600
0.625
0.700
0.725
0.550
0.650
0.650
0.600
0.850
0.925

