1000,000	10,000	5,400
1100,000	10,000	2,500
1200,000	10,000	6,600
1300,000	10,000	11,100
1400,000	10,000	17,600
1500,000	10,000	19,800
1600,000	10,000	22,100
1700,000	10,000	23,600
1800,000	10,000	27,000
1900,000	10,000	25,500
2000,000	10,000	27,600
2100,000	10,000	31,000
2200,000	10,000	28,400
2300,000	10,000	28,300
2400,000	10,000	38,900
2500,000	10,000	51,200
2600,000	10,000	74,100
2700,000	10,000	124,900
2800,000	10,000	201,300
2900,000	10,000	334,400
3000,000	10,000	435,800
3100,000	10,000	506,600
3200,000	10,000	574,900
3300,000	10,000	555,100
3400,000	10,000	600,500
3500,000	10,000	627,200
3600,000	10,000	628,400
3700,000	10,000	594,900
3800,000	10,000	629,700
3900,000	10,000	575,200
4000,000	10,000	471,200
