SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Jan 01 07:32:01 CET 2004
Benutzer: H. Stützler
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 10000000 (USB2+H04734)
Spektren Durchschnitt berechnet: 1 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Nein (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	1360,42
418,57	1360,42
418,69	1360,42
418,80	1310,70
418,92	1279,06
419,04	3193,14
419,16	2036,10
419,28	2092,60
419,40	1900,52
419,52	2101,64
419,64	1945,71
419,75	1995,43
419,87	2029,33
419,99	1886,96
420,11	1968,31
420,23	1986,39
420,35	2318,58
420,47	2171,69
420,58	1920,85
420,70	2210,11
420,82	2146,84
420,94	2352,48
421,06	2883,54
421,18	2411,24
421,29	2372,82
421,41	2112,94
421,53	2307,28
421,65	2752,47
421,77	2695,97
421,89	2273,39
422,00	2992,01
422,12	2259,83
422,24	2142,32
422,36	2897,10
422,48	2808,97
422,59	2264,35
422,71	2716,31
422,83	2137,80
422,95	2221,41
423,07	2598,80
423,18	2926,48
423,30	2797,67
423,42	2121,98
423,54	2363,78
423,66	2146,84
423,77	2454,17
423,89	2210,11
424,01	2182,99
424,13	2124,24
424,25	2212,37
424,36	2508,41
424,48	2420,28
424,60	2259,83
424,72	2874,50
424,84	2277,91
424,95	2836,08
425,07	2323,10
425,19	2386,38
425,31	2476,77
425,42	2083,56
425,54	2578,46
425,66	2469,99
425,78	2164,91
425,89	2386,38
426,01	2248,53
426,13	2320,84
426,25	2802,19
426,36	2248,53
426,48	2558,12
426,60	2682,42
426,72	2286,95
426,83	2754,73
426,95	2623,66
427,07	2228,19
427,19	3292,57
427,30	2399,94
427,42	2088,08
427,54	2103,90
427,66	2187,51
427,77	2106,16
427,89	2397,68
428,01	2515,19
428,12	2587,50
428,24	2013,51
428,36	2119,72
428,48	2119,72
428,59	2040,62
428,71	2357,00
428,83	2020,29
428,94	2248,53
429,06	2203,33
429,18	2571,68
429,30	2368,30
429,41	2210,11
429,53	2723,09
429,65	2594,28
429,76	2569,42
429,88	2108,42
430,00	2519,71
430,11	2890,32
430,23	2268,87
430,35	3071,11
430,47	2225,93
430,58	2056,44
430,70	2705,01
430,82	2497,11
430,93	3810,07
431,05	2433,83
431,17	2338,92
431,28	2718,57
431,40	2140,06
431,52	3089,18
431,63	2079,04
431,75	1995,43
431,87	2305,02
431,98	2698,23
432,10	2424,80
432,22	2248,53
432,33	2818,00
432,45	2305,02
432,56	2424,80
432,68	2747,95
432,80	2187,51
432,91	2695,97
433,03	2429,31
433,15	2899,36
433,26	2451,91
433,38	2395,42
433,50	1938,93
433,61	2716,31
433,73	2935,52
433,84	2282,43
433,96	2099,38
434,08	2273,39
434,19	2295,98
434,31	2201,07
434,43	2363,78
434,54	2295,98
434,66	2015,77
434,77	1990,91
434,89	2594,28
435,01	2528,75
435,12	2038,36
435,24	2244,01
435,35	2264,35
435,47	3129,86
435,59	2395,42
435,70	2164,91
435,82	2338,92
435,93	2849,64
436,05	2379,60
436,17	2289,21
436,28	2517,45
436,40	2533,27
436,51	2051,92
436,63	2284,69
436,74	2734,39
436,86	3118,56
436,98	4368,25
437,09	2255,31
437,21	2702,75
437,32	2137,80
437,44	2709,53
437,55	2198,81
437,67	5428,11
437,79	3387,48
437,90	2515,19
438,02	2085,82
438,13	13003,05
438,25	3193,14
438,36	2673,38
438,48	2542,31
438,59	2799,93
438,71	2431,57
438,83	2228,19
438,94	2022,55
439,06	2795,41
439,17	2709,53
439,29	2158,14
439,40	2384,12
439,52	2244,01
439,63	2535,53
439,75	2042,88
439,86	2013,51
439,98	2329,88
440,09	2750,21
440,21	2291,47
440,32	2210,11
440,44	2002,21
440,55	2352,48
440,67	2180,73
440,78	2874,50
440,90	2110,68
441,01	2273,39
441,13	2088,08
441,24	2377,34
441,36	2908,40
441,47	2110,68
441,59	2682,42
441,70	2047,40
441,82	2759,25
441,93	2551,35
442,05	1907,29
442,16	2153,62
442,28	2065,48
442,39	2255,31
442,51	2700,49
442,62	2336,66
442,74	2797,67
442,85	2332,14
442,97	3095,96
443,08	2646,26
443,20	2616,88
443,31	2474,51
443,43	2135,54
443,54	2571,68
443,66	1970,57
443,77	2169,43
443,88	1938,93
444,00	2361,52
444,11	2680,16
444,23	2845,12
444,34	2015,77
444,46	2058,70
444,57	2915,18
444,69	2759,25
444,80	2531,01
444,91	3511,77
445,03	2002,21
445,14	2707,27
445,26	1968,31
445,37	2040,62
445,49	2440,61
445,60	2860,94
445,71	3032,69
445,83	2314,06
445,94	2054,18
446,06	2662,08
446,17	1975,09
446,29	1916,33
446,40	2268,87
446,51	2711,79
446,63	2295,98
446,74	2103,90
446,86	2117,46
446,97	2747,95
447,08	2189,77
447,20	2266,61
447,31	1986,39
447,43	2271,13
447,54	2336,66
447,65	2558,12
447,77	2099,38
447,88	2316,32
448,00	2366,04
448,11	1918,59
448,22	2140,06
448,34	2320,84
448,45	1938,93
448,56	2262,09
448,68	2567,16
448,79	2840,60
448,90	2553,61
449,02	2343,44
449,13	2164,91
449,25	2650,78
449,36	2210,11
449,47	2162,66
449,59	2874,50
449,70	2366,04
449,81	2142,32
449,93	2329,88
450,04	2201,07
450,15	2228,19
450,27	2234,97
450,38	2578,46
450,49	2212,37
450,61	3105,00
450,72	2293,72
450,83	2693,71
450,95	2173,95
451,06	2501,63
451,17	2971,67
451,29	2632,70
451,40	2126,50
451,51	1966,05
451,63	2067,74
451,74	2732,13
451,85	2187,51
451,97	2680,16
452,08	2370,56
452,19	2146,84
452,31	2820,26
452,42	2280,17
452,53	3098,22
452,65	2874,50
452,76	2006,73
452,87	2029,33
452,98	2074,52
453,10	2329,88
453,21	1970,57
453,32	2212,37
453,44	2033,84
453,55	1907,29
453,66	3367,14
453,77	2553,61
453,89	2614,62
454,00	2901,62
454,11	2429,31
454,23	2386,38
454,34	2363,78
454,45	2029,33
454,56	2555,86
454,68	3179,58
454,79	2361,52
454,90	2404,46
455,01	2079,04
455,13	1963,79
455,24	2955,85
455,35	2144,58
455,46	1902,77
455,58	1896,00
455,69	2806,71
455,80	2497,11
455,91	2060,96
456,03	2323,10
456,14	2621,40
456,25	2126,50
456,36	2029,33
456,48	2237,23
