x in Angstrom	y
4311,0000	-214,1681
4312,0000	-214,1681
4313,0000	-214,1681
4314,0000	-214,1681
4315,0000	-214,1681
4316,0000	-214,1681
4317,0000	-214,1681
4318,0000	-214,1681
4319,0000	-214,1681
4320,0000	-214,1681
4321,0000	-214,1681
4322,0000	-214,1681
4323,0000	-214,1681
4324,0000	-214,1681
4325,0000	-214,1681
4326,0000	-214,1681
4327,0000	-214,1681
4328,0000	-214,1681
4329,0000	-214,1681
4330,0000	-214,1681
4331,0000	-214,1681
4332,0000	-214,1681
4333,0000	-214,1681
4334,0000	-214,1681
4335,0000	-214,1681
4336,0000	-214,1681
4337,0000	-214,1681
4338,0000	-214,1681
4339,0000	-214,1681
4340,0000	-214,1681
4341,0000	-214,1681
4342,0000	-214,1681
4343,0000	-214,1681
4344,0000	-214,1681
4345,0000	-214,1681
4346,0000	-214,1681
4347,0000	-214,1681
4348,0000	-214,1681
4349,0000	-214,1681
4350,0000	-214,1681
4351,0000	-214,1681
4352,0000	-214,1681
4353,0000	-214,1681
4354,0000	-214,1681
4355,0000	-214,1681
4356,0000	-214,1681
4357,0000	-214,1681
4358,0000	-214,1681
4359,0000	-214,1681
4360,0000	-214,1681
4361,0000	-214,1681
4362,0000	-214,1681
4363,0000	-214,1681
4364,0000	-214,1681
4365,0000	-214,1681
4366,0000	-214,1681
4367,0000	-214,1681
4368,0000	-214,1681
4369,0000	-214,1681
4370,0000	-214,1681
4371,0000	-214,1681
4372,0000	-214,1681
4373,0000	-214,1681
4374,0000	-214,1681
4375,0000	-214,1681
4376,0000	-214,1681
4377,0000	-214,1681
4378,0000	-214,1681
4379,0000	-214,1681
4380,0000	-214,1681
4381,0000	-214,1681
4382,0000	-214,1681
4383,0000	-214,1681
4384,0000	-214,1681
4385,0000	-214,1681
4386,0000	-214,1681
4387,0000	-214,1681
4388,0000	-214,1681
4389,0000	-214,1681
4390,0000	-214,1681
4391,0000	-214,1681
4392,0000	-214,1681
4393,0000	-214,1681
4394,0000	-214,1681
4395,0000	-214,1681
4396,0000	-214,1681
4397,0000	-214,1681
4398,0000	-214,1681
4399,0000	-214,1681
4400,0000	-214,1681
4401,0000	-214,1681
4402,0000	-214,1681
4403,0000	-214,1681
4404,0000	-214,1681
4405,0000	-214,1681
4406,0000	-214,1681
4407,0000	-214,1681
4408,0000	-214,1681
4409,0000	-214,1681
4410,0000	-214,1681
4411,0000	-214,1681
4412,0000	-214,1681
4413,0000	-214,1681
4414,0000	-214,1681
4415,0000	-214,1681
4416,0000	-214,1681
4417,0000	-214,1681
4418,0000	-214,1681
4419,0000	-214,1681
4420,0000	-214,1681
4421,0000	-214,1681
4422,0000	-214,1681
4423,0000	-214,1681
4424,0000	-214,1681
4425,0000	-214,1681
4426,0000	-214,1681
4427,0000	-214,1681
4428,0000	-214,1681
4429,0000	-214,1681
4430,0000	-214,1681
4431,0000	-214,1681
4432,0000	-214,1681
4433,0000	-214,1681
4434,0000	-214,1681
4435,0000	-214,1681
4436,0000	-214,1681
4437,0000	-214,1681
4438,0000	-214,1681
4439,0000	-214,1681
4440,0000	-214,1681
4441,0000	-214,1681
4442,0000	-214,1681
4443,0000	-214,1681
4444,0000	-214,1681
4445,0000	-214,1681
4446,0000	-214,1681
4447,0000	-214,1681
4448,0000	-214,1681
4449,0000	-214,1681
4450,0000	-214,1681
4451,0000	-214,1681
4452,0000	-214,1681
4453,0000	-214,1681
4454,0000	-214,1681
4455,0000	-214,1681
4456,0000	-214,1681
4457,0000	-214,1681
4458,0000	-214,1681
4459,0000	-214,1681
4460,0000	-214,1681
4461,0000	-214,1681
4462,0000	-214,1681
4463,0000	-214,1681
4464,0000	-214,1681
4465,0000	-214,1681
4466,0000	-214,1681
4467,0000	-214,1681
4468,0000	-214,1681
4469,0000	-214,1681
4470,0000	-214,1681
4471,0000	-214,1681
4472,0000	-214,1681
4473,0000	-214,1681
4474,0000	-214,1681
4475,0000	-214,1681
4476,0000	-214,1681
4477,0000	-214,1681
4478,0000	-214,1681
4479,0000	-214,1681
4480,0000	-214,1681
4481,0000	-214,1681
4482,0000	-214,1681
4483,0000	-214,1681
4484,0000	-214,1681
4485,0000	-214,1681
4486,0000	-214,1681
4487,0000	-214,1681
4488,0000	-214,1681
4489,0000	-214,1681
4490,0000	-214,1681
4491,0000	-214,1681
4492,0000	-214,1681
4493,0000	-214,1681
4494,0000	-214,1681
4495,0000	-214,1681
4496,0000	-214,1681
4497,0000	-214,1681
4498,0000	-214,1681
4499,0000	-214,1681
4500,0000	-214,1681
4501,0000	-214,1681
4502,0000	-214,1681
4503,0000	-214,1681
4504,0000	-214,1681
4505,0000	-214,1681
4506,0000	-214,1681
4507,0000	-214,1681
4508,0000	-214,1681
4509,0000	-214,1681
4510,0000	-214,1681
4511,0000	-214,1681
4512,0000	-214,1681
4513,0000	-214,1681
4514,0000	-214,1681
4515,0000	-214,1681
4516,0000	-214,1681
4517,0000	-214,1681
4518,0000	-214,1681
4519,0000	-214,1681
4520,0000	-214,1681
4521,0000	-214,1681
4522,0000	-214,1681
4523,0000	-214,1681
4524,0000	-214,1681
4525,0000	-214,1681
4526,0000	-214,1681
4527,0000	-214,1681
4528,0000	-214,1681
4529,0000	-214,1681
4530,0000	-214,1681
4531,0000	-214,1681
4532,0000	-214,1681
4533,0000	-214,1681
4534,0000	-214,1681
4535,0000	-214,1681
4536,0000	-214,1681
4537,0000	-214,1681
4538,0000	-214,1681
4539,0000	-214,1681
4540,0000	-214,1681
4541,0000	-214,1681
4542,0000	-214,1681
4543,0000	-214,1681
4544,0000	-214,1681
4545,0000	-214,1681
4546,0000	-214,1681
4547,0000	-214,1681
4548,0000	-214,1681
4549,0000	-214,1681
4550,0000	-214,1681
4551,0000	-214,1681
4552,0000	-214,1681
4553,0000	-214,1681
4554,0000	-214,1681
4555,0000	-214,1681
4556,0000	-214,1681
4557,0000	-214,1681
4558,0000	-214,1681
4559,0000	-214,1681
4560,0000	-214,1681
4561,0000	-214,1681
4562,0000	-214,1681
4563,0000	-214,1681
4564,0000	-214,1681
4565,0000	-214,1681
4566,0000	-214,1681
4567,0000	-214,1681
4568,0000	-214,1681
4569,0000	-214,1681
4570,0000	-214,1681
4571,0000	-214,1681
4572,0000	-214,1681
4573,0000	-214,1681
4574,0000	-214,1681
4575,0000	-214,1681
4576,0000	-214,1681
4577,0000	-214,1681
4578,0000	-214,1681
4579,0000	-214,1681
4580,0000	-214,1681
4581,0000	-214,1681
4582,0000	-214,1681
4583,0000	-214,1681
4584,0000	-214,1681
4585,0000	-214,1681
4586,0000	-214,1681
4587,0000	-214,1681
4588,0000	-214,1681
4589,0000	-214,1681
4590,0000	-214,1681
4591,0000	-214,1681
4592,0000	-214,1681
4593,0000	-214,1681
4594,0000	-214,1681
4595,0000	-214,1681
4596,0000	-214,1681
4597,0000	-214,1681
4598,0000	-214,1681
4599,0000	-214,1681
4600,0000	-214,1681
4601,0000	-214,1681
4602,0000	-214,1681
4603,0000	-214,1681
4604,0000	-214,1681
4605,0000	-214,1681
4606,0000	-214,1681
4607,0000	-214,1681
4608,0000	-214,1681
4609,0000	-214,1681
4610,0000	-214,1681
4611,0000	-214,1681
4612,0000	-214,1681
4613,0000	-214,1681
4614,0000	-214,1681
4615,0000	-214,1681
4616,0000	-214,1681
4617,0000	-214,1681
4618,0000	-214,1681
4619,0000	-214,1681
4620,0000	-214,1681
4621,0000	-214,1681
4622,0000	-214,1681
4623,0000	-214,1681
4624,0000	-214,1681
4625,0000	-214,1681
4626,0000	-214,1681
4627,0000	-214,1681
4628,0000	-214,1681
4629,0000	-214,1681
4630,0000	-214,1681
4631,0000	-214,1681
4632,0000	-214,1681
4633,0000	-214,1681
4634,0000	-214,1681
4635,0000	-214,1681
4636,0000	-214,1681
4637,0000	-214,1681
4638,0000	-214,1681
4639,0000	-214,1681
4640,0000	-214,1681
4641,0000	-214,1681
4642,0000	-214,1681
4643,0000	-214,1681
4644,0000	-214,1681
4645,0000	-214,1681
4646,0000	-214,1681
4647,0000	-214,1681
4648,0000	-214,1681
4649,0000	-214,1681
4650,0000	-214,1681
4651,0000	-214,1681
4652,0000	-214,1681
4653,0000	-214,1681
4654,0000	-214,1681
4655,0000	-214,1681
4656,0000	-214,1681
4657,0000	-214,1681
4658,0000	-214,1681
4659,0000	-214,1681
4660,0000	-214,1681
4661,0000	-214,1681
4662,0000	-214,1681
4663,0000	-214,1681
4664,0000	-214,1681
4665,0000	-214,1681
4666,0000	-214,1681
4667,0000	-214,1681
4668,0000	-214,1681
4669,0000	-214,1681
4670,0000	-214,1681
4671,0000	-214,1681
4672,0000	-214,1681
4673,0000	-214,1681
4674,0000	-214,1681
4675,0000	-214,1681
4676,0000	-214,1681
4677,0000	-214,1681
4678,0000	-214,1681
4679,0000	-214,1681
4680,0000	-214,1681
4681,0000	-214,1681
4682,0000	-214,1681
4683,0000	-214,1681
4684,0000	-214,1681
4685,0000	-214,1681
4686,0000	-214,1681
4687,0000	-214,1681
4688,0000	-214,1681
4689,0000	-214,1681
4690,0000	-214,1681
4691,0000	-214,1681
4692,0000	-214,1681
4693,0000	-214,1681
4694,0000	-214,1681
4695,0000	-214,1681
4696,0000	-214,1681
4697,0000	-214,1681
4698,0000	-214,1681
4699,0000	-214,1681
4700,0000	-214,1681
4701,0000	-214,1681
4702,0000	-214,1681
4703,0000	-214,1681
4704,0000	-214,1681
4705,0000	-214,1681
4706,0000	-214,1681
4707,0000	-214,1681
4708,0000	-214,1681
4709,0000	-214,1681
4710,0000	-214,1681
4711,0000	-214,1681
4712,0000	-214,1681
4713,0000	-214,1681
4714,0000	-214,1681
4715,0000	-214,1681
4716,0000	-214,1681
4717,0000	-214,1681
4718,0000	-214,1681
4719,0000	-214,1681
4720,0000	-214,1681
4721,0000	-214,1681
4722,0000	-214,1681
4723,0000	-214,1681
4724,0000	-214,1681
4725,0000	-214,1681
4726,0000	-214,1681
4727,0000	-214,1681
4728,0000	-214,1681
4729,0000	-214,1681
4730,0000	-214,1681
4731,0000	-214,1681
4732,0000	-214,1681
4733,0000	-214,1681
4734,0000	-214,1681
4735,0000	-214,1681
4736,0000	-214,1681
4737,0000	-214,1681
4738,0000	-214,1681
4739,0000	-214,1681
4740,0000	-214,1681
4741,0000	-214,1681
4742,0000	-214,1681
4743,0000	-214,1681
4744,0000	-214,1681
4745,0000	-214,1681
4746,0000	-214,1681
4747,0000	-214,1681
4748,0000	-214,1681
4749,0000	-214,1681
4750,0000	-214,1681
4751,0000	-214,1681
4752,0000	-214,1681
4753,0000	-214,1681
4754,0000	-214,1681
4755,0000	-214,1681
4756,0000	-214,1681
4757,0000	-214,1681
4758,0000	-214,1681
4759,0000	-214,1681
4760,0000	-214,1681
4761,0000	-214,1681
4762,0000	-214,1681
4763,0000	-214,1681
4764,0000	-214,1681
4765,0000	-214,1681
4766,0000	-214,1681
4767,0000	-214,1681
4768,0000	-214,1681
4769,0000	-214,1681
4770,0000	-214,1681
4771,0000	-214,1681
4772,0000	-214,1681
4773,0000	-214,1681
4774,0000	-214,1681
4775,0000	-214,1681
4776,0000	-214,1681
4777,0000	-214,1681
4778,0000	-214,1681
4779,0000	-214,1681
4780,0000	-214,1681
4781,0000	-214,1681
4782,0000	-214,1681
4783,0000	-214,1681
4784,0000	-214,1681
4785,0000	-214,1681
4786,0000	-214,1681
4787,0000	-214,1681
4788,0000	-214,1681
4789,0000	-214,1681
4790,0000	-214,1681
4791,0000	-214,1681
4792,0000	-214,1681
4793,0000	-214,1681
4794,0000	-214,1681
4795,0000	-214,1681
4796,0000	-214,1681
4797,0000	-214,1681
4798,0000	-214,1681
4799,0000	-214,1681
4800,0000	-214,1681
4801,0000	-214,1681
4802,0000	-214,1681
4803,0000	-214,1681
4804,0000	-214,1681
4805,0000	-214,1681
4806,0000	-214,1681
4807,0000	-214,1681
4808,0000	-214,1681
4809,0000	-214,1681
4810,0000	-214,1681
4811,0000	-214,1681
4812,0000	-214,1681
4813,0000	-214,1681
4814,0000	-214,1681
4815,0000	-214,1681
4816,0000	-214,1681
4817,0000	-214,1681
4818,0000	-214,1681
4819,0000	-214,1681
4820,0000	-214,1681
4821,0000	-214,1681
4822,0000	-214,1681
4823,0000	-214,1681
4824,0000	-214,1681
4825,0000	-214,1681
4826,0000	-214,1681
4827,0000	-214,1681
4828,0000	-214,1681
4829,0000	-214,1681
4830,0000	-214,1681
4831,0000	-214,1681
4832,0000	-214,1681
4833,0000	-214,1681
4834,0000	-214,1681
4835,0000	-214,1681
4836,0000	-214,1681
4837,0000	-214,1681
4838,0000	-214,1681
4839,0000	-214,1681
4840,0000	-214,1681
4841,0000	-214,1681
4842,0000	-214,1681
4843,0000	-214,1681
4844,0000	-214,1681
4845,0000	-214,1681
4846,0000	-214,1681
4847,0000	-214,1681
4848,0000	-214,1681
4849,0000	-214,1681
4850,0000	-214,1681
4851,0000	-214,1681
4852,0000	-214,1681
4853,0000	-214,1681
4854,0000	-214,1681
4855,0000	-214,1681
4856,0000	-214,1681
4857,0000	-214,1681
4858,0000	-214,1681
4859,0000	-214,1681
4860,0000	-214,1681
4861,0000	-214,1681
4862,0000	-214,1681
4863,0000	-214,1681
4864,0000	-214,1681
4865,0000	-214,1681
4866,0000	-214,1681
4867,0000	-214,1681
4868,0000	-214,1681
4869,0000	-214,1681
4870,0000	-214,1681
4871,0000	-214,1681
4872,0000	-214,1681
4873,0000	-214,1681
4874,0000	-214,1681
4875,0000	-214,1681
4876,0000	-214,1681
4877,0000	-214,1681
4878,0000	-214,1681
4879,0000	-214,1681
4880,0000	-214,1681
4881,0000	-214,1681
4882,0000	-214,1681
4883,0000	-214,1681
4884,0000	-214,1681
4885,0000	-214,1681
4886,0000	-214,1681
4887,0000	-214,1681
4888,0000	-214,1681
4889,0000	-214,1681
4890,0000	-214,1681
4891,0000	-214,1681
4892,0000	-214,1681
4893,0000	-214,1681
4894,0000	-214,1681
4895,0000	-214,1681
4896,0000	-214,1681
4897,0000	-214,1681
4898,0000	-214,1681
4899,0000	-214,1681
4900,0000	-214,1681
4901,0000	-214,1681
4902,0000	-214,1681
4903,0000	-214,1681
4904,0000	-214,1681
4905,0000	-214,1681
4906,0000	-214,1681
4907,0000	-214,1681
4908,0000	-214,1681
4909,0000	-214,1681
4910,0000	-214,1681
4911,0000	-214,1681
4912,0000	-214,1681
4913,0000	-214,1681
4914,0000	-214,1681
4915,0000	-214,1681
4916,0000	-214,1681
4917,0000	-214,1681
4918,0000	-214,1681
4919,0000	-214,1681
4920,0000	-214,1681
4921,0000	-214,1681
4922,0000	-214,1681
4923,0000	-214,1681
4924,0000	-214,1681
4925,0000	-214,1681
4926,0000	-214,1681
4927,0000	-214,1681
4928,0000	-214,1681
4929,0000	-214,1681
4930,0000	-214,1681
4931,0000	-214,1681
4932,0000	-214,1681
4933,0000	-214,1681
4934,0000	-214,1681
4935,0000	-214,1681
4936,0000	-214,1681
4937,0000	-214,1681
4938,0000	-214,1681
4939,0000	-214,1681
4940,0000	-214,1681
4941,0000	-214,1681
4942,0000	-214,1681
4943,0000	-214,1681
4944,0000	-214,1681
4945,0000	-214,1681
4946,0000	-214,1681
4947,0000	-214,1681
4948,0000	-214,1681
4949,0000	-214,1681
4950,0000	-214,1681
4951,0000	-214,1681
4952,0000	-214,1681
4953,0000	-214,1681
4954,0000	-214,1681
4955,0000	-214,1681
4956,0000	-214,1681
4957,0000	-214,1681
4958,0000	-214,1681
4959,0000	-214,1681
4960,0000	-214,1681
4961,0000	-214,1681
4962,0000	-214,1681
4963,0000	-214,1681
4964,0000	-214,1681
4965,0000	-214,1681
4966,0000	-214,1681
4967,0000	-214,1681
4968,0000	-214,1681
4969,0000	-214,1681
4970,0000	-214,1681
4971,0000	-214,1681
4972,0000	-214,1681
4973,0000	-214,1681
4974,0000	-214,1681
4975,0000	-214,1681
4976,0000	-214,1681
4977,0000	-214,1681
4978,0000	-214,1681
4979,0000	-214,1681
4980,0000	-214,1681
4981,0000	-214,1681
4982,0000	-214,1681
4983,0000	-214,1681
4984,0000	-214,1681
4985,0000	-214,1681
4986,0000	-214,1681
4987,0000	-214,1681
4988,0000	-214,1681
4989,0000	-214,1681
4990,0000	-214,1681
4991,0000	-214,1681
4992,0000	-214,1681
4993,0000	-214,1681
4994,0000	-214,1681
4995,0000	-214,1681
4996,0000	-214,1681
4997,0000	-214,1681
4998,0000	-214,1681
4999,0000	-214,1681
5000,0000	-214,1681
5001,0000	-214,1681
5002,0000	-214,1681
5003,0000	-214,1681
5004,0000	-214,1681
5005,0000	-214,1681
5006,0000	-214,1681
5007,0000	-214,1681
5008,0000	-214,1681
5009,0000	-214,1681
5010,0000	-214,1681
5011,0000	-214,1681
5012,0000	-214,1681
5013,0000	-214,1681
5014,0000	-214,1681
5015,0000	-214,1681
5016,0000	-214,1681
5017,0000	-214,1681
5018,0000	-214,1681
5019,0000	-214,1681
5020,0000	-214,1681
5021,0000	-214,1681
5022,0000	-214,1681
5023,0000	-214,1681
5024,0000	-214,1681
5025,0000	-214,1681
5026,0000	-214,1681
5027,0000	-214,1681
5028,0000	-214,1681
5029,0000	-214,1681
5030,0000	-214,1681
5031,0000	-214,1681
5032,0000	-214,1681
5033,0000	-214,1681
5034,0000	-214,1681
5035,0000	-214,1681
5036,0000	-214,1681
5037,0000	-214,1681
5038,0000	-214,1681
5039,0000	-214,1681
5040,0000	-214,1681
5041,0000	-214,1681
5042,0000	-214,1681
5043,0000	-214,1681
5044,0000	-214,1681
5045,0000	-214,1681
5046,0000	-214,1681
5047,0000	-214,1681
5048,0000	-214,1681
5049,0000	-214,1681
5050,0000	-214,1681
5051,0000	-214,1681
5052,0000	-214,1681
5053,0000	-214,1681
5054,0000	-214,1681
5055,0000	-214,1681
5056,0000	-214,1681
5057,0000	-214,1681
5058,0000	-214,1681
5059,0000	-214,1681
5060,0000	-214,1681
5061,0000	-214,1681
5062,0000	-214,1681
5063,0000	-214,1681
5064,0000	-214,1681
5065,0000	-214,1681
5066,0000	-214,1681
5067,0000	-214,1681
5068,0000	-214,1681
5069,0000	-214,1681
5070,0000	-214,1681
5071,0000	-214,1681
5072,0000	-214,1681
5073,0000	-214,1681
5074,0000	-214,1681
5075,0000	-214,1681
5076,0000	-214,1681
5077,0000	-214,1681
5078,0000	-214,1681
5079,0000	-214,1681
5080,0000	-214,1681
5081,0000	-214,1681
5082,0000	-214,1681
5083,0000	-214,1681
5084,0000	-214,1681
5085,0000	-214,1681
5086,0000	-214,1681
5087,0000	-214,1681
5088,0000	-214,1681
5089,0000	-214,1681
5090,0000	-214,1681
5091,0000	-214,1681
5092,0000	-214,1681
5093,0000	-214,1681
5094,0000	-214,1681
5095,0000	-214,1681
5096,0000	-214,1681
5097,0000	-214,1681
5098,0000	-214,1681
5099,0000	-214,1681
5100,0000	-214,1681
5101,0000	-214,1681
5102,0000	-214,1681
5103,0000	-214,1681
5104,0000	-214,1681
5105,0000	-214,1681
5106,0000	-214,1681
5107,0000	-214,1681
5108,0000	-214,1681
5109,0000	-214,1681
5110,0000	-214,1681
5111,0000	-214,1681
5112,0000	-214,1681
5113,0000	-214,1681
5114,0000	-214,1681
5115,0000	-214,1681
5116,0000	-214,1681
5117,0000	-214,1681
5118,0000	-214,1681
5119,0000	-214,1681
5120,0000	-214,1681
5121,0000	-214,1681
5122,0000	-214,1681
5123,0000	-214,1681
5124,0000	-214,1681
5125,0000	-214,1681
5126,0000	-214,1681
5127,0000	-214,1681
5128,0000	-214,1681
5129,0000	-214,1681
5130,0000	-214,1681
5131,0000	-214,1681
5132,0000	-214,1681
5133,0000	-214,1681
5134,0000	-214,1681
5135,0000	-214,1681
5136,0000	-214,1681
5137,0000	-214,1681
5138,0000	-214,1681
5139,0000	-214,1681
5140,0000	-214,1681
5141,0000	-214,1681
5142,0000	-214,1681
5143,0000	-214,1681
5144,0000	-214,1681
5145,0000	-214,1681
5146,0000	-214,1681
5147,0000	-214,1681
5148,0000	-214,1681
5149,0000	-214,1681
5150,0000	-214,1681
5151,0000	-214,1681
5152,0000	-214,1681
5153,0000	-214,1681
5154,0000	-214,1681
5155,0000	-214,1681
5156,0000	-214,1681
5157,0000	-214,1681
5158,0000	-214,1681
5159,0000	-214,1681
5160,0000	-214,1681
5161,0000	-214,1681
5162,0000	-214,1681
5163,0000	-214,1681
5164,0000	-214,1681
