SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Jan 01 04:24:19 CET 2004
Benutzer: H. Stützler
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 10000000 (USB2+H04734)
Spektren Durchschnitt berechnet: 1 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Nein (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	1285,84
418,57	1285,84
418,69	1285,84
418,80	1260,98
418,92	1170,59
419,04	3285,79
419,16	2045,14
419,28	2117,46
419,40	1862,10
419,52	2142,32
419,64	1950,23
419,75	1859,84
419,87	2033,84
419,99	1807,86
420,11	1830,46
420,23	2040,62
420,35	2413,50
420,47	2196,55
420,58	1898,26
420,70	2307,28
420,82	2056,44
420,94	2329,88
421,06	2962,63
421,18	2366,04
421,29	2515,19
421,41	2682,42
421,53	3001,05
421,65	3430,42
421,77	3450,76
421,89	2985,23
422,00	3816,85
422,12	2989,75
422,24	2969,41
422,36	3620,24
422,48	3572,79
422,59	3023,65
422,71	3466,58
422,83	2698,23
422,95	2869,98
423,07	3328,73
423,18	3805,55
423,30	3504,99
423,42	2867,72
423,54	3109,52
423,66	2917,44
423,77	3208,96
423,89	3066,59
424,01	2921,96
424,13	2750,21
424,25	2806,71
424,36	3265,45
424,48	3114,04
424,60	3014,61
424,72	3812,33
424,84	3014,61
424,95	3746,79
425,07	3100,48
425,19	3186,36
425,31	3317,43
425,42	2802,19
425,54	3423,64
425,66	3312,91
425,78	2944,56
425,89	3288,05
426,01	3023,65
426,13	3145,68
426,25	3685,78
426,36	2996,53
426,48	3385,22
426,60	3437,20
426,72	3136,64
426,83	3498,21
426,95	3330,99
427,07	3071,11
427,19	4253,00
427,30	3267,71
427,42	2806,71
427,54	2858,68
427,66	3188,62
427,77	2980,71
427,89	3281,27
428,01	3367,14
428,12	3362,62
428,24	2894,84
428,36	3028,17
428,48	2890,32
428,59	2969,41
428,71	3371,66
428,83	2969,41
428,94	3080,14
429,06	3138,90
429,18	3660,92
429,30	3369,40
429,41	3190,88
429,53	3726,46
429,65	3613,46
429,76	3471,10
429,88	3077,89
430,00	3462,06
430,11	3968,26
430,23	3292,57
430,35	4101,59
430,47	3319,69
430,58	3068,85
430,70	3762,61
430,82	3514,03
430,93	5143,37
431,05	3529,85
431,17	3373,92
431,28	3778,43
431,40	3172,80
431,52	4078,99
431,63	3057,55
431,75	3080,14
431,87	3247,37
431,98	3773,91
432,10	3441,72
432,22	3310,65
432,33	4006,67
432,45	3428,16
432,56	3509,51
432,68	3778,43
432,80	3251,89
432,91	3742,27
433,03	3525,33
433,15	4045,09
433,26	3645,10
433,38	3416,86
433,50	2960,37
433,61	3859,79
433,73	4230,40
433,84	3407,82
433,96	3195,40
434,08	3484,65
434,19	3369,40
434,31	3385,22
434,43	3617,98
434,54	3432,68
434,66	3159,24
434,77	2982,97
434,89	3737,75
435,01	3561,49
435,12	3217,99
435,24	3398,78
435,35	3419,12
435,47	4465,42
435,59	3807,81
435,70	3362,62
435,82	3527,59
435,93	4031,53
436,05	3667,70
436,17	3523,07
436,28	3733,24
436,40	3715,16
436,51	3238,33
436,63	3475,61
436,74	4133,22
436,86	4393,10
436,98	6040,52
437,09	3475,61
437,21	3943,40
437,32	3382,96
437,44	3999,89
437,55	3437,20
437,67	7466,47
437,79	5037,16
437,90	3902,72
438,02	3437,20
438,13	15669,64
438,25	4483,50
438,36	3995,38
438,48	3823,63
438,59	4128,70
438,71	3794,25
