SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Sun Jan 04 04:22:51 CET 2004
Benutzer: H. Stützler
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 20000000 (USB2+H04734)
Spektren Durchschnitt berechnet: 10 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Nein (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	1230,48
418,57	1230,48
418,69	1230,48
418,80	1160,65
418,92	1119,74
419,04	5725,95
419,16	2895,74
419,28	3027,72
419,40	2622,98
419,52	3058,00
419,64	2558,12
419,75	2676,31
419,87	2786,14
419,99	2410,56
420,11	2626,15
420,23	2837,21
420,35	3679,90
420,47	3126,02
420,58	2618,69
420,70	3262,74
420,82	3037,21
420,94	3654,37
421,06	4700,67
421,18	3740,47
421,29	3338,90
421,41	2795,18
421,53	3286,24
421,65	4215,03
421,77	4136,39
421,89	3284,89
422,00	4961,23
422,12	3193,81
422,24	3026,14
422,36	4529,37
422,48	4437,17
422,59	3336,18
422,71	4166,44
422,83	2751,79
422,95	3015,74
423,07	3944,53
423,18	4917,16
423,30	4283,73
423,42	3043,31
423,54	3439,68
423,66	3002,18
423,77	3603,07
423,89	3180,03
424,01	2904,33
424,13	2678,80
424,25	2899,13
424,36	3687,59
424,48	3485,11
424,60	3180,03
424,72	4742,02
424,84	3138,90
424,95	4461,58
425,07	3465,90
425,19	3487,82
425,31	3671,77
425,42	2712,25
425,54	3933,23
425,66	3737,98
425,78	3031,33
425,89	3462,06
426,01	3139,13
426,13	3300,93
426,25	4256,84
426,36	3180,71
426,48	3905,89
426,60	4063,62
426,72	3231,33
426,83	4050,06
426,95	3821,59
427,07	3300,70
427,19	5459,07
427,30	3498,44
427,42	2622,30
427,54	2835,41
427,66	3179,13
427,77	2962,86
427,89	3604,65
428,01	3818,66
428,12	3900,24
428,24	2642,42
428,36	2824,78
428,48	2623,43
428,59	2744,33
428,71	3504,99
428,83	2689,42
428,94	3064,78
429,06	3035,40
429,18	3871,31
429,30	3406,69
429,41	3118,79
429,53	4222,04
429,65	4109,04
429,76	3796,74
429,88	3037,66
430,00	3698,43
430,11	4625,64
430,23	3130,09
430,35	5072,41
430,47	3083,76
430,58	2771,90
430,70	4258,19
430,82	3672,90
430,93	6938,35
431,05	3534,82
431,17	3279,46
431,28	4274,46
431,40	2899,36
431,52	5035,35
431,63	2705,24
431,75	2672,92
431,87	3250,08
431,98	4172,09
432,10	3474,71
432,22	3208,28
432,33	4513,78
432,45	3426,12
432,56	3505,22
432,68	4081,47
432,80	3078,56
432,91	4099,10
433,03	3512,90
433,15	4589,48
433,26	3610,30
433,38	3233,36
433,50	2555,41
433,61	4321,02
433,73	4832,64
433,84	3271,78
433,96	2806,71
434,08	3328,50
434,19	3182,29
434,31	3176,64
434,43	3474,71
434,54	3290,53
434,66	2589,99
434,77	2524,00
434,89	4107,24
435,01	3588,15
435,12	2798,80
435,24	3107,94
435,35	3028,85
435,47	5221,33
435,59	3376,18
435,70	2898,45
435,82	3344,54
435,93	4420,22
436,05	3512,22
436,17	3202,18
436,28	3854,59
436,40	3747,25
436,51	2775,75
436,63	3228,84
436,74	4412,99
436,86	5033,09
436,98	8231,42
437,09	3171,44
437,21	4122,15
437,32	2806,48
437,44	4036,28
437,55	3084,44
437,67	11175,30
437,79	6011,14
437,90	3777,75
438,02	2961,96
438,13	22089,59
438,25	4720,78
438,36	4168,70
438,48	3729,85
438,59	4397,62
438,71	3574,60
438,83	2929,87
438,94	2729,19
439,06	4459,32
439,17	4265,42
439,29	2950,66
439,40	3504,54
439,52	3140,48
439,63	3814,59
439,75	2778,68
439,86	2699,36
439,98	3384,32
440,09	4187,46
440,21	3290,53
440,32	3027,04
440,44	2544,34
440,55	3424,77
440,67	3073,37
440,78	4571,41
440,90	2788,85
441,01	3093,93
441,13	2839,93
441,24	3708,38
441,36	4784,96
441,47	2935,52
441,59	4184,52
441,70	2709,53
441,82	4243,28
441,93	3761,03
442,05	2558,12
442,16	2926,70
442,28	2544,11
442,39	3328,27
442,51	4098,20
442,62	3028,85
442,74	4202,15
442,85	3253,93
442,97	5354,89
443,08	4116,50
443,20	3981,59
443,31	3705,21
443,43	3041,50
443,54	3749,28
443,66	2563,10
443,77	2874,50
443,88	2585,92
444,00	3521,94
444,11	4159,66
444,23	4684,17
