[s] CH1[V]
1,56020E+01 -2,671E-01
1,56040E+01 -2,271E-01
1,56060E+01 -2,471E-01
1,56080E+01 -2,471E-01
1,56100E+01 -2,471E-01
1,56120E+01 -2,071E-01
1,56140E+01 -2,671E-01
1,56160E+01 -3,071E-01
1,56180E+01 -2,871E-01
1,56200E+01 -2,471E-01
1,56220E+01 -2,471E-01
1,56240E+01 -2,471E-01
1,56260E+01 -2,671E-01
1,56280E+01 -3,071E-01
1,56300E+01 -3,271E-01
1,56320E+01 -2,871E-01
1,56340E+01 -2,671E-01
1,56360E+01 -2,471E-01
1,56380E+01 -2,671E-01
1,56400E+01 -2,871E-01
1,56420E+01 -2,471E-01
1,56440E+01 -2,471E-01
1,56460E+01 -1,871E-01
1,56480E+01 -1,471E-01
1,56500E+01 -1,871E-01
1,56520E+01 -2,071E-01
1,56540E+01 -1,671E-01
1,56560E+01 -1,471E-01
1,56580E+01 -1,271E-01
1,56600E+01 -1,471E-01
1,56620E+01 -1,671E-01
1,56640E+01 -1,471E-01
1,56660E+01 -1,471E-01
1,56680E+01 -1,071E-01
1,56700E+01 -1,271E-01
1,56720E+01 -1,471E-01
1,56740E+01 -1,271E-01
1,56760E+01 -1,471E-01
1,56780E+01 -8,705E-02
1,56800E+01 -8,705E-02
1,56820E+01 -6,705E-02
1,56840E+01 -1,071E-01
1,56860E+01 -1,271E-01
1,56880E+01 -1,271E-01
1,56900E+01 -8,705E-02
1,56920E+01 -6,705E-02
1,56940E+01 -4,705E-02
1,56960E+01 -4,705E-02
1,56980E+01 -4,705E-02
1,57000E+01 -4,705E-02
1,57020E+01 -7,051E-03
1,57040E+01 1,295E-02
1,57060E+01 1,295E-02
1,57080E+01 -7,051E-03
1,57100E+01 5,295E-02
1,57120E+01 7,295E-02
1,57140E+01 7,295E-02
1,57160E+01 9,295E-02
1,57180E+01 9,295E-02
1,57200E+01 7,295E-02
1,57220E+01 1,129E-01
1,57240E+01 1,329E-01
1,57260E+01 1,329E-01
1,57280E+01 1,129E-01
1,57300E+01 9,295E-02
1,57320E+01 9,295E-02
1,57340E+01 9,295E-02
1,57360E+01 1,129E-01
1,57380E+01 1,129E-01
1,57400E+01 9,295E-02
1,57420E+01 5,295E-02
1,57440E+01 5,295E-02
1,57460E+01 5,295E-02
1,57480E+01 7,295E-02
1,57500E+01 5,295E-02
1,57520E+01 5,295E-02
1,57540E+01 5,295E-02
1,57560E+01 1,295E-02
1,57580E+01 3,295E-02
1,57600E+01 5,295E-02
1,57620E+01 -7,051E-03
1,57640E+01 -7,051E-03
1,57660E+01 3,295E-02
1,57680E+01 3,295E-02
1,57700E+01 1,295E-02
1,57720E+01 1,295E-02
1,57740E+01 -7,051E-03
1,57760E+01 -2,705E-02
1,57780E+01 -4,705E-02
1,57800E+01 -7,051E-03
1,57820E+01 -7,051E-03
1,57840E+01 -7,051E-03
1,57860E+01 -2,705E-02
1,57880E+01 -6,705E-02
1,57900E+01 -6,705E-02
1,57920E+01 -6,705E-02
1,57940E+01 -8,705E-02
1,57960E+01 -8,705E-02
1,57980E+01 -1,271E-01
1,58000E+01 -1,471E-01
1,58020E+01 -1,271E-01
1,58040E+01 -1,471E-01
1,58060E+01 -1,871E-01
1,58080E+01 -2,071E-01
1,58100E+01 -2,271E-01
1,58120E+01 -2,471E-01
1,58140E+01 -2,271E-01
1,58160E+01 -2,271E-01
1,58180E+01 -2,471E-01
1,58200E+01 -2,671E-01
1,58220E+01 -2,671E-01
1,58240E+01 -2,871E-01
1,58260E+01 -2,471E-01
1,58280E+01 -2,471E-01
1,58300E+01 -2,871E-01
1,58320E+01 -2,871E-01
1,58340E+01 -2,871E-01
1,58360E+01 -2,671E-01
1,58380E+01 -2,071E-01
1,58400E+01 -2,071E-01
1,58420E+01 -2,471E-01
1,58440E+01 -2,871E-01
1,58460E+01 -2,471E-01
1,58480E+01 -2,471E-01
1,58500E+01 -2,271E-01
1,58520E+01 -1,871E-01
1,58540E+01 -2,071E-01
1,58560E+01 -2,271E-01
1,58580E+01 -2,071E-01
1,58600E+01 -2,071E-01
1,58620E+01 -2,671E-01
1,58640E+01 -2,471E-01
1,58660E+01 -2,471E-01
1,58680E+01 -2,471E-01
1,58700E+01 -2,271E-01
1,58720E+01 -2,471E-01
1,58740E+01 -2,671E-01
1,58760E+01 -3,071E-01
1,58780E+01 -3,071E-01
1,58800E+01 -3,071E-01
1,58820E+01 -2,671E-01
1,58840E+01 -2,271E-01
1,58860E+01 -2,671E-01
1,58880E+01 -2,871E-01
1,58900E+01 -2,871E-01
1,58920E+01 -2,471E-01
1,58940E+01 -2,471E-01
1,58960E+01 -2,071E-01
1,58980E+01 -2,071E-01
1,59000E+01 -2,071E-01
1,59020E+01 -1,871E-01
1,59040E+01 -1,871E-01
1,59060E+01 -1,671E-01
1,59080E+01 -1,271E-01
1,59100E+01 -1,471E-01
1,59120E+01 -1,471E-01
1,59140E+01 -1,271E-01
1,59160E+01 -1,071E-01
1,59180E+01 -1,071E-01
1,59200E+01 -8,705E-02
