[s] CH2[V]
5,2474E+00 1,295E+00
5,2494E+00 1,295E+00
5,2514E+00 1,375E+00
5,2534E+00 1,295E+00
5,2554E+00 1,215E+00
5,2574E+00 1,135E+00
5,2594E+00 9,749E-01
5,2614E+00 8,949E-01
5,2634E+00 8,149E-01
5,2654E+00 8,949E-01
5,2674E+00 8,949E-01
5,2694E+00 1,055E+00
5,2714E+00 1,135E+00
5,2734E+00 1,215E+00
5,2754E+00 1,295E+00
5,2774E+00 1,375E+00
5,2794E+00 1,375E+00
5,2814E+00 1,215E+00
5,2834E+00 1,215E+00
5,2854E+00 1,055E+00
5,2874E+00 9,749E-01
5,2894E+00 8,949E-01
5,2914E+00 8,949E-01
5,2934E+00 9,749E-01
5,2954E+00 9,749E-01
5,2974E+00 1,135E+00
5,2994E+00 1,215E+00
5,3014E+00 1,215E+00
5,3034E+00 1,375E+00
5,3054E+00 1,375E+00
5,3074E+00 1,375E+00
5,3094E+00 1,215E+00
5,3114E+00 1,215E+00
5,3134E+00 1,055E+00
5,3154E+00 9,749E-01
5,3174E+00 8,949E-01
5,3194E+00 8,949E-01
5,3214E+00 8,949E-01
5,3234E+00 9,749E-01
5,3254E+00 1,135E+00
5,3274E+00 1,215E+00
5,3294E+00 1,375E+00
5,3314E+00 1,375E+00
5,3334E+00 1,455E+00
5,3354E+00 1,375E+00
5,3374E+00 1,295E+00
5,3394E+00 1,215E+00
5,3414E+00 1,055E+00
5,3434E+00 9,749E-01
5,3454E+00 8,949E-01
5,3474E+00 8,949E-01
5,3494E+00 9,749E-01
5,3514E+00 1,055E+00
5,3534E+00 1,215E+00
5,3554E+00 1,295E+00
5,3574E+00 1,295E+00
5,3594E+00 1,375E+00
5,3614E+00 1,375E+00
5,3634E+00 1,375E+00
5,3654E+00 1,295E+00
5,3674E+00 1,135E+00
5,3694E+00 1,055E+00
5,3714E+00 9,749E-01
5,3734E+00 8,949E-01
5,3754E+00 9,749E-01
5,3774E+00 9,749E-01
5,3794E+00 1,135E+00
5,3814E+00 1,215E+00
5,3834E+00 1,375E+00
5,3854E+00 1,375E+00
5,3874E+00 1,375E+00
5,3894E+00 1,375E+00
5,3914E+00 1,295E+00
5,3934E+00 1,215E+00
5,3954E+00 1,135E+00
5,3974E+00 1,055E+00
5,3994E+00 9,749E-01
5,4014E+00 8,949E-01
5,4034E+00 9,749E-01
5,4054E+00 1,055E+00
5,4074E+00 1,135E+00
5,4094E+00 1,295E+00
5,4114E+00 1,375E+00
5,4134E+00 1,455E+00
5,4154E+00 1,375E+00
5,4174E+00 1,375E+00
5,4194E+00 1,375E+00
5,4214E+00 1,215E+00
5,4234E+00 1,135E+00
5,4254E+00 1,055E+00
5,4274E+00 9,749E-01
5,4294E+00 8,949E-01
5,4314E+00 9,749E-01
5,4334E+00 1,135E+00
5,4354E+00 1,215E+00
5,4374E+00 1,295E+00
5,4394E+00 1,375E+00
5,4414E+00 1,455E+00
5,4434E+00 1,455E+00
5,4454E+00 1,375E+00
5,4474E+00 1,375E+00
5,4494E+00 1,215E+00
5,4514E+00 1,055E+00
5,4534E+00 1,055E+00
5,4554E+00 1,055E+00
5,4574E+00 9,749E-01
5,4594E+00 1,135E+00
5,4614E+00 1,135E+00
5,4634E+00 1,295E+00
5,4654E+00 1,375E+00
5,4674E+00 1,455E+00
5,4694E+00 1,455E+00
5,4714E+00 1,455E+00
5,4734E+00 1,375E+00
5,4754E+00 1,295E+00
5,4774E+00 1,215E+00
5,4794E+00 1,135E+00
5,4814E+00 9,749E-01
5,4834E+00 1,055E+00
5,4854E+00 1,055E+00
5,4874E+00 1,055E+00
5,4894E+00 1,135E+00
5,4914E+00 1,295E+00
5,4934E+00 1,375E+00
5,4954E+00 1,455E+00
5,4974E+00 1,455E+00
5,4994E+00 1,455E+00
5,5014E+00 1,455E+00
5,5034E+00 1,295E+00
5,5054E+00 1,215E+00
5,5074E+00 1,135E+00
5,5094E+00 9,749E-01
5,5114E+00 9,749E-01
5,5134E+00 1,055E+00
5,5154E+00 1,135E+00
5,5174E+00 1,215E+00
5,5194E+00 1,375E+00
5,5214E+00 1,455E+00
5,5234E+00 1,455E+00
5,5254E+00 1,455E+00
5,5274E+00 1,455E+00
5,5294E+00 1,375E+00
5,5314E+00 1,295E+00
5,5334E+00 1,215E+00
5,5354E+00 9,749E-01
5,5374E+00 1,055E+00
5,5394E+00 9,749E-01
5,5414E+00 1,055E+00
5,5434E+00 1,135E+00
5,5454E+00 1,295E+00
5,5474E+00 1,375E+00
5,5494E+00 1,455E+00
5,5514E+00 1,455E+00
5,5534E+00 1,535E+00
5,5554E+00 1,455E+00
5,5574E+00 1,375E+00
5,5594E+00 1,215E+00
5,5614E+00 1,135E+00
5,5634E+00 1,055E+00
5,5654E+00 1,055E+00
5,5674E+00 1,055E+00
5,5694E+00 1,055E+00
5,5714E+00 1,215E+00
5,5734E+00 1,295E+00
5,5754E+00 1,455E+00
5,5774E+00 1,455E+00
5,5794E+00 1,455E+00
5,5814E+00 1,535E+00
5,5834E+00 1,455E+00
5,5854E+00 1,375E+00
5,5874E+00 1,215E+00
5,5894E+00 1,135E+00
5,5914E+00 1,055E+00
5,5934E+00 1,135E+00
5,5954E+00 1,055E+00
5,5974E+00 1,135E+00
5,5994E+00 1,215E+00
5,6014E+00 1,375E+00
5,6034E+00 1,455E+00
5,6054E+00 1,535E+00
5,6074E+00 1,535E+00
5,6094E+00 1,535E+00
5,6114E+00 1,375E+00
5,6134E+00 1,375E+00
5,6154E+00 1,215E+00
5,6174E+00 1,135E+00
5,6194E+00 1,055E+00
5,6214E+00 1,135E+00
5,6234E+00 1,055E+00
5,6254E+00 1,215E+00
5,6274E+00 1,295E+00
5,6294E+00 1,375E+00
5,6314E+00 1,455E+00
5,6334E+00 1,535E+00
5,6354E+00 1,615E+00
5,6374E+00 1,455E+00
5,6394E+00 1,455E+00
5,6414E+00 1,295E+00
5,6434E+00 1,135E+00
5,6454E+00 1,055E+00
