[s],CH1[V]
3.73100E-01,-5.229E+00
3.73120E-01,-4.829E+00
3.73140E-01,-5.029E+00
3.73160E-01,-4.829E+00
3.73180E-01,-5.029E+00
3.73200E-01,-4.829E+00
3.73220E-01,-5.029E+00
3.73240E-01,-5.029E+00
3.73260E-01,-5.029E+00
3.73280E-01,-5.029E+00
3.73300E-01,-5.029E+00
3.73320E-01,-5.029E+00
3.73340E-01,-5.029E+00
3.73360E-01,1.171E+00
3.73380E-01,3.571E+00
3.73400E-01,3.571E+00
3.73420E-01,3.771E+00
3.73440E-01,3.971E+00
3.73460E-01,3.971E+00
3.73480E-01,3.771E+00
3.73500E-01,3.971E+00
3.73520E-01,3.771E+00
3.73540E-01,3.571E+00
3.73560E-01,3.771E+00
3.73580E-01,3.771E+00
3.73600E-01,3.771E+00
3.73620E-01,3.771E+00
3.73640E-01,3.971E+00
3.73660E-01,3.971E+00
3.73680E-01,3.971E+00
3.73700E-01,3.971E+00
3.73720E-01,3.571E+00
3.73740E-01,3.571E+00
3.73760E-01,3.771E+00
3.73780E-01,3.771E+00
3.73800E-01,3.971E+00
3.73820E-01,3.571E+00
3.73840E-01,3.771E+00
3.73860E-01,3.771E+00
3.73880E-01,3.771E+00
3.73900E-01,3.771E+00
3.73920E-01,3.971E+00
3.73940E-01,3.971E+00
3.73960E-01,3.771E+00
3.73980E-01,3.771E+00
3.74000E-01,3.971E+00
3.74020E-01,3.771E+00
3.74040E-01,3.971E+00
3.74060E-01,3.971E+00
3.74080E-01,3.771E+00
3.74100E-01,3.971E+00
3.74120E-01,3.971E+00
3.74140E-01,3.771E+00
3.74160E-01,3.771E+00
3.74180E-01,3.771E+00
3.74200E-01,3.571E+00
3.74220E-01,3.971E+00
3.74240E-01,3.971E+00
3.74260E-01,3.571E+00
3.74280E-01,3.771E+00
3.74300E-01,3.971E+00
3.74320E-01,3.771E+00
3.74340E-01,3.771E+00
3.74360E-01,3.771E+00
3.74380E-01,3.971E+00
3.74400E-01,3.771E+00
3.74420E-01,3.571E+00
3.74440E-01,3.771E+00
3.74460E-01,3.771E+00
3.74480E-01,3.771E+00
3.74500E-01,3.771E+00
3.74520E-01,3.771E+00
3.74540E-01,3.571E+00
3.74560E-01,3.971E+00
3.74580E-01,3.571E+00
3.74600E-01,3.771E+00
3.74620E-01,3.771E+00
3.74640E-01,3.771E+00
3.74660E-01,3.771E+00
3.74680E-01,3.771E+00
3.74700E-01,3.771E+00
3.74720E-01,3.771E+00
3.74740E-01,3.771E+00
3.74760E-01,3.771E+00
3.74780E-01,3.771E+00
3.74800E-01,3.571E+00
3.74820E-01,3.771E+00
3.74840E-01,3.971E+00
3.74860E-01,3.771E+00
3.74880E-01,3.971E+00
3.74900E-01,3.971E+00
3.74920E-01,3.571E+00
3.74940E-01,3.771E+00
3.74960E-01,3.771E+00
3.74980E-01,3.971E+00
3.75000E-01,3.771E+00
3.75020E-01,3.771E+00
3.75040E-01,3.571E+00
3.75060E-01,3.771E+00
3.75080E-01,3.771E+00
3.75100E-01,3.771E+00
3.75120E-01,3.771E+00
3.75140E-01,3.771E+00
3.75160E-01,3.771E+00
3.75180E-01,3.571E+00
3.75200E-01,3.771E+00
3.75220E-01,3.771E+00
3.75240E-01,4.171E+00
3.75260E-01,3.971E+00
3.75280E-01,3.771E+00
3.75300E-01,3.771E+00
3.75320E-01,3.771E+00
3.75340E-01,3.771E+00
3.75360E-01,3.771E+00
3.75380E-01,3.971E+00
3.75400E-01,3.971E+00
3.75420E-01,3.971E+00
3.75440E-01,3.571E+00
3.75460E-01,3.771E+00
3.75480E-01,3.971E+00
3.75500E-01,3.771E+00
3.75520E-01,3.771E+00
3.75540E-01,3.771E+00
3.75560E-01,3.771E+00
3.75580E-01,3.771E+00
3.75600E-01,3.771E+00
3.75620E-01,3.971E+00
3.75640E-01,3.971E+00
3.75660E-01,3.971E+00
3.75680E-01,3.771E+00
3.75700E-01,3.971E+00
3.75720E-01,3.771E+00
3.75740E-01,3.971E+00
3.75760E-01,3.971E+00
3.75780E-01,3.971E+00
3.75800E-01,3.771E+00
3.75820E-01,3.771E+00
3.75840E-01,3.571E+00
3.75860E-01,3.971E+00
3.75880E-01,3.971E+00
3.75900E-01,3.771E+00
3.75920E-01,3.771E+00
3.75940E-01,3.771E+00
3.75960E-01,3.771E+00
3.75980E-01,3.771E+00
3.76000E-01,3.971E+00
3.76020E-01,3.771E+00
3.76040E-01,4.171E+00
3.76060E-01,3.971E+00
3.76080E-01,3.771E+00
3.76100E-01,3.971E+00
3.76120E-01,3.971E+00
3.76140E-01,3.771E+00
3.76160E-01,3.571E+00
3.76180E-01,3.971E+00
3.76200E-01,3.571E+00
3.76220E-01,3.771E+00
3.76240E-01,3.771E+00
3.76260E-01,4.171E+00
3.76280E-01,3.971E+00
3.76300E-01,3.771E+00
3.76320E-01,4.171E+00
3.76340E-01,3.971E+00
3.76360E-01,3.771E+00
3.76380E-01,3.971E+00
3.76400E-01,3.971E+00
3.76420E-01,3.771E+00
3.76440E-01,3.771E+00
3.76460E-01,3.971E+00
3.76480E-01,3.771E+00
3.76500E-01,3.771E+00
3.76520E-01,3.971E+00
3.76540E-01,3.971E+00
3.76560E-01,3.771E+00
3.76580E-01,3.771E+00
3.76600E-01,3.771E+00
3.76620E-01,3.771E+00
3.76640E-01,3.971E+00
3.76660E-01,3.971E+00
3.76680E-01,3.771E+00
3.76700E-01,3.771E+00
3.76720E-01,3.771E+00
3.76740E-01,3.971E+00
3.76760E-01,3.571E+00
3.76780E-01,3.771E+00
3.76800E-01,4.171E+00
3.76820E-01,3.971E+00
3.76840E-01,3.771E+00
3.76860E-01,3.971E+00
3.76880E-01,3.971E+00
3.76900E-01,3.771E+00
3.76920E-01,3.771E+00
3.76940E-01,3.771E+00
3.76960E-01,3.571E+00
3.76980E-01,3.771E+00
3.77000E-01,3.571E+00
3.77020E-01,3.771E+00
3.77040E-01,3.771E+00
3.77060E-01,3.971E+00
3.77080E-01,3.771E+00
3.77100E-01,3.771E+00
3.77120E-01,3.771E+00
3.77140E-01,3.971E+00
3.77160E-01,3.771E+00
3.77180E-01,3.771E+00
3.77200E-01,3.971E+00
3.77220E-01,3.771E+00
3.77240E-01,3.971E+00
3.77260E-01,4.171E+00
3.77280E-01,3.771E+00
3.77300E-01,3.771E+00
3.77320E-01,3.771E+00
3.77340E-01,3.971E+00
3.77360E-01,3.771E+00
3.77380E-01,3.771E+00
3.77400E-01,3.971E+00
3.77420E-01,3.771E+00
3.77440E-01,3.771E+00
3.77460E-01,3.971E+00
3.77480E-01,3.771E+00
3.77500E-01,3.971E+00
3.77520E-01,3.771E+00
3.77540E-01,3.771E+00
3.77560E-01,3.771E+00
3.77580E-01,4.171E+00
3.77600E-01,3.771E+00
3.77620E-01,3.971E+00
3.77640E-01,3.771E+00
3.77660E-01,3.971E+00
3.77680E-01,3.971E+00
3.77700E-01,3.971E+00
3.77720E-01,3.971E+00
3.77740E-01,3.971E+00
3.77760E-01,3.771E+00
3.77780E-01,3.771E+00
3.77800E-01,3.971E+00
3.77820E-01,3.771E+00
3.77840E-01,3.771E+00
3.77860E-01,3.771E+00
3.77880E-01,3.771E+00
3.77900E-01,3.771E+00
3.77920E-01,3.771E+00
3.77940E-01,3.771E+00
3.77960E-01,3.771E+00
3.77980E-01,3.771E+00
3.78000E-01,3.771E+00
3.78020E-01,3.771E+00
3.78040E-01,3.771E+00
3.78060E-01,3.771E+00
3.78080E-01,3.771E+00
3.78100E-01,3.771E+00
3.78120E-01,3.971E+00
3.78140E-01,3.771E+00
3.78160E-01,3.971E+00
3.78180E-01,3.771E+00
3.78200E-01,3.571E+00
3.78220E-01,3.771E+00
3.78240E-01,3.771E+00
3.78260E-01,3.971E+00
3.78280E-01,3.971E+00
3.78300E-01,3.571E+00
3.78320E-01,3.771E+00
3.78340E-01,3.971E+00
3.78360E-01,3.771E+00
3.78380E-01,3.771E+00
3.78400E-01,3.771E+00
3.78420E-01,3.771E+00
3.78440E-01,3.971E+00
3.78460E-01,3.971E+00
3.78480E-01,3.771E+00
3.78500E-01,3.771E+00
3.78520E-01,3.771E+00
3.78540E-01,3.971E+00
3.78560E-01,3.971E+00
3.78580E-01,3.571E+00
3.78600E-01,3.771E+00
3.78620E-01,3.971E+00
3.78640E-01,3.771E+00
3.78660E-01,3.771E+00
3.78680E-01,3.971E+00
3.78700E-01,3.971E+00
3.78720E-01,3.771E+00
3.78740E-01,3.771E+00
3.78760E-01,3.771E+00
3.78780E-01,3.771E+00
3.78800E-01,3.571E+00
3.78820E-01,3.571E+00
3.78840E-01,3.771E+00
3.78860E-01,3.771E+00
3.78880E-01,3.771E+00
3.78900E-01,3.771E+00
3.78920E-01,3.771E+00
3.78940E-01,3.771E+00
3.78960E-01,3.771E+00
3.78980E-01,3.771E+00
3.79000E-01,3.771E+00
3.79020E-01,4.171E+00
3.79040E-01,3.971E+00
3.79060E-01,3.771E+00
3.79080E-01,3.771E+00
3.79100E-01,3.771E+00
3.79120E-01,3.971E+00
3.79140E-01,3.771E+00
3.79160E-01,3.971E+00
3.79180E-01,3.771E+00
3.79200E-01,3.971E+00
3.79220E-01,3.771E+00
3.79240E-01,3.771E+00
3.79260E-01,3.771E+00
3.79280E-01,3.771E+00
3.79300E-01,3.771E+00
3.79320E-01,3.771E+00
3.79340E-01,3.771E+00
3.79360E-01,3.571E+00
3.79380E-01,3.771E+00
3.79400E-01,3.971E+00
3.79420E-01,3.771E+00
3.79440E-01,3.771E+00
3.79460E-01,3.771E+00
3.79480E-01,3.771E+00
3.79500E-01,3.971E+00
3.79520E-01,3.971E+00
3.79540E-01,3.771E+00
3.79560E-01,3.571E+00
3.79580E-01,3.771E+00
3.79600E-01,3.771E+00
3.79620E-01,3.771E+00
3.79640E-01,3.771E+00
3.79660E-01,3.771E+00
3.79680E-01,3.771E+00
3.79700E-01,3.771E+00
3.79720E-01,3.971E+00
3.79740E-01,3.771E+00
3.79760E-01,3.771E+00
3.79780E-01,3.971E+00
3.79800E-01,3.771E+00
3.79820E-01,3.971E+00
3.79840E-01,3.771E+00
3.79860E-01,3.771E+00
3.79880E-01,3.971E+00
3.79900E-01,3.771E+00
3.79920E-01,3.771E+00
3.79940E-01,3.771E+00
3.79960E-01,3.771E+00
3.79980E-01,3.771E+00
3.80000E-01,3.571E+00
3.80020E-01,3.571E+00
3.80040E-01,3.771E+00
3.80060E-01,3.771E+00
3.80080E-01,3.771E+00
3.80100E-01,3.971E+00
3.80120E-01,3.771E+00
3.80140E-01,3.771E+00
3.80160E-01,3.971E+00
3.80180E-01,3.771E+00
3.80200E-01,3.771E+00
3.80220E-01,3.771E+00
3.80240E-01,3.771E+00
3.80260E-01,3.771E+00
3.80280E-01,3.971E+00
3.80300E-01,3.771E+00
3.80320E-01,3.771E+00
3.80340E-01,3.771E+00
3.80360E-01,3.771E+00
3.80380E-01,3.771E+00
3.80400E-01,3.771E+00
3.80420E-01,3.971E+00
3.80440E-01,3.571E+00
3.80460E-01,3.571E+00
3.80480E-01,3.971E+00
3.80500E-01,3.971E+00
3.80520E-01,3.971E+00
3.80540E-01,3.771E+00
3.80560E-01,3.971E+00
3.80580E-01,3.771E+00
3.80600E-01,3.971E+00
3.80620E-01,3.771E+00
3.80640E-01,3.771E+00
3.80660E-01,3.971E+00
3.80680E-01,3.771E+00
3.80700E-01,3.771E+00
3.80720E-01,3.571E+00
3.80740E-01,3.771E+00
3.80760E-01,3.971E+00
3.80780E-01,3.771E+00
3.80800E-01,3.771E+00
3.80820E-01,3.971E+00
3.80840E-01,3.771E+00
3.80860E-01,3.971E+00
3.80880E-01,3.771E+00
3.80900E-01,3.771E+00
3.80920E-01,3.771E+00
3.80940E-01,3.771E+00
3.80960E-01,3.971E+00
3.80980E-01,3.771E+00
3.81000E-01,3.971E+00
3.81020E-01,3.971E+00
3.81040E-01,3.771E+00
3.81060E-01,3.971E+00
3.81080E-01,3.771E+00
3.81100E-01,3.771E+00
3.81120E-01,3.971E+00
3.81140E-01,3.771E+00
3.81160E-01,3.971E+00
3.81180E-01,3.771E+00
3.81200E-01,3.771E+00
3.81220E-01,3.771E+00
3.81240E-01,3.771E+00
3.81260E-01,3.771E+00
3.81280E-01,3.771E+00
3.81300E-01,3.771E+00
3.81320E-01,3.771E+00
3.81340E-01,3.771E+00
3.81360E-01,3.771E+00
3.81380E-01,3.771E+00
3.81400E-01,3.771E+00
3.81420E-01,3.771E+00
3.81440E-01,3.971E+00
3.81460E-01,3.571E+00
3.81480E-01,3.771E+00
3.81500E-01,3.771E+00
3.81520E-01,3.771E+00
3.81540E-01,3.771E+00
3.81560E-01,4.171E+00
3.81580E-01,3.771E+00
3.81600E-01,3.771E+00
3.81620E-01,3.571E+00
3.81640E-01,3.971E+00
3.81660E-01,3.771E+00
3.81680E-01,3.771E+00
3.81700E-01,3.971E+00
3.81720E-01,3.771E+00
3.81740E-01,3.771E+00
3.81760E-01,3.771E+00
3.81780E-01,3.771E+00
3.81800E-01,3.771E+00
3.81820E-01,3.771E+00
3.81840E-01,3.771E+00
3.81860E-01,3.571E+00
3.81880E-01,3.771E+00
3.81900E-01,3.771E+00
3.81920E-01,3.771E+00
3.81940E-01,3.771E+00
3.81960E-01,3.771E+00
3.81980E-01,3.971E+00
3.82000E-01,3.771E+00
3.82020E-01,3.971E+00
3.82040E-01,3.771E+00
3.82060E-01,3.971E+00
3.82080E-01,3.771E+00
3.82100E-01,3.771E+00
3.82120E-01,3.971E+00
3.82140E-01,3.971E+00
3.82160E-01,3.771E+00
3.82180E-01,3.971E+00
3.82200E-01,3.771E+00
3.82220E-01,3.771E+00
3.82240E-01,3.771E+00
3.82260E-01,3.771E+00
3.82280E-01,3.771E+00
3.82300E-01,3.971E+00
3.82320E-01,3.771E+00
3.82340E-01,3.971E+00
3.82360E-01,3.771E+00
3.82380E-01,3.771E+00
3.82400E-01,3.771E+00
3.82420E-01,3.771E+00
3.82440E-01,3.771E+00
3.82460E-01,3.571E+00
3.82480E-01,3.771E+00
3.82500E-01,3.771E+00
3.82520E-01,3.771E+00
3.82540E-01,3.771E+00
3.82560E-01,3.771E+00
3.82580E-01,3.971E+00
3.82600E-01,3.771E+00
3.82620E-01,3.771E+00
3.82640E-01,3.771E+00
3.82660E-01,3.771E+00
3.82680E-01,3.971E+00
3.82700E-01,3.971E+00
3.82720E-01,3.971E+00
3.82740E-01,3.771E+00
3.82760E-01,3.971E+00
3.82780E-01,3.771E+00
3.82800E-01,3.971E+00
3.82820E-01,3.571E+00
3.82840E-01,3.771E+00
3.82860E-01,3.771E+00
3.82880E-01,3.971E+00
3.82900E-01,3.771E+00
3.82920E-01,3.971E+00
3.82940E-01,3.771E+00
3.82960E-01,3.771E+00
3.82980E-01,3.571E+00
3.83000E-01,3.771E+00
3.83020E-01,3.771E+00
3.83040E-01,3.771E+00
3.83060E-01,3.771E+00
3.83080E-01,3.771E+00
3.83100E-01,3.971E+00
3.83120E-01,3.971E+00
3.83140E-01,3.771E+00
3.83160E-01,3.771E+00
3.83180E-01,3.771E+00
3.83200E-01,3.771E+00
3.83220E-01,3.771E+00
3.83240E-01,3.571E+00
3.83260E-01,3.971E+00
3.83280E-01,3.771E+00
3.83300E-01,3.771E+00
3.83320E-01,3.771E+00
3.83340E-01,3.771E+00
3.83360E-01,3.971E+00
3.83380E-01,3.771E+00
3.83400E-01,3.771E+00
3.83420E-01,3.771E+00
3.83440E-01,3.771E+00
3.83460E-01,3.771E+00
3.83480E-01,3.971E+00
3.83500E-01,3.771E+00
3.83520E-01,3.771E+00
3.83540E-01,3.771E+00
3.83560E-01,3.971E+00
3.83580E-01,3.771E+00
3.83600E-01,3.571E+00
3.83620E-01,3.771E+00
3.83640E-01,3.571E+00
3.83660E-01,3.771E+00
3.83680E-01,3.971E+00
3.83700E-01,3.771E+00
3.83720E-01,3.771E+00
3.83740E-01,3.771E+00
3.83760E-01,3.571E+00
3.83780E-01,3.971E+00
3.83800E-01,3.571E+00
3.83820E-01,3.771E+00
3.83840E-01,3.771E+00
3.83860E-01,3.771E+00
3.83880E-01,3.771E+00
3.83900E-01,3.971E+00
3.83920E-01,3.771E+00
3.83940E-01,3.771E+00
3.83960E-01,3.771E+00
3.83980E-01,3.771E+00
3.84000E-01,3.971E+00
3.84020E-01,3.971E+00
3.84040E-01,3.571E+00
3.84060E-01,3.771E+00
3.84080E-01,3.771E+00
3.84100E-01,3.571E+00
3.84120E-01,3.771E+00
3.84140E-01,3.771E+00
3.84160E-01,3.771E+00
3.84180E-01,3.971E+00
3.84200E-01,3.971E+00
3.84220E-01,3.771E+00
3.84240E-01,3.771E+00
3.84260E-01,3.771E+00
3.84280E-01,3.771E+00
3.84300E-01,3.771E+00
3.84320E-01,3.971E+00
3.84340E-01,3.771E+00
3.84360E-01,3.771E+00
3.84380E-01,3.771E+00
3.84400E-01,3.771E+00
3.84420E-01,3.771E+00
3.84440E-01,3.771E+00
3.84460E-01,3.771E+00
3.84480E-01,3.971E+00
3.84500E-01,3.971E+00
3.84520E-01,3.771E+00
3.84540E-01,3.971E+00
3.84560E-01,3.771E+00
3.84580E-01,3.771E+00
3.84600E-01,3.771E+00
3.84620E-01,3.771E+00
3.84640E-01,3.771E+00
3.84660E-01,3.571E+00
3.84680E-01,3.771E+00
3.84700E-01,3.771E+00
3.84720E-01,4.171E+00
3.84740E-01,3.771E+00
3.84760E-01,3.771E+00
3.84780E-01,3.571E+00
3.84800E-01,3.771E+00
3.84820E-01,3.971E+00
3.84840E-01,3.771E+00
3.84860E-01,3.771E+00
3.84880E-01,3.771E+00
3.84900E-01,3.771E+00
3.84920E-01,3.771E+00
3.84940E-01,3.771E+00
3.84960E-01,3.771E+00
3.84980E-01,3.771E+00
3.85000E-01,3.971E+00
3.85020E-01,3.771E+00
3.85040E-01,3.771E+00
3.85060E-01,3.971E+00
3.85080E-01,3.771E+00
3.85100E-01,3.771E+00
3.85120E-01,3.571E+00
3.85140E-01,3.771E+00
3.85160E-01,3.771E+00
3.85180E-01,3.771E+00
3.85200E-01,3.571E+00
3.85220E-01,3.771E+00
3.85240E-01,3.971E+00
3.85260E-01,3.971E+00
3.85280E-01,3.771E+00
3.85300E-01,3.771E+00
3.85320E-01,3.571E+00
3.85340E-01,3.771E+00
3.85360E-01,3.571E+00
3.85380E-01,3.771E+00
3.85400E-01,3.771E+00
3.85420E-01,3.771E+00
3.85440E-01,3.771E+00
3.85460E-01,3.571E+00
3.85480E-01,3.771E+00
3.85500E-01,3.771E+00
3.85520E-01,3.771E+00
3.85540E-01,3.771E+00
3.85560E-01,3.771E+00
3.85580E-01,3.971E+00
3.85600E-01,3.771E+00
3.85620E-01,3.771E+00
3.85640E-01,3.971E+00
3.85660E-01,3.771E+00
3.85680E-01,3.971E+00
3.85700E-01,3.971E+00
3.85720E-01,3.771E+00
3.85740E-01,3.571E+00
3.85760E-01,3.771E+00
3.85780E-01,3.771E+00
3.85800E-01,3.971E+00
3.85820E-01,3.771E+00
3.85840E-01,4.171E+00
3.85860E-01,3.771E+00
3.85880E-01,3.771E+00
3.85900E-01,3.971E+00
3.85920E-01,3.571E+00
3.85940E-01,3.971E+00
3.85960E-01,3.771E+00
3.85980E-01,3.971E+00
3.86000E-01,3.971E+00
3.86020E-01,3.771E+00
3.86040E-01,3.771E+00
3.86060E-01,3.771E+00
3.86080E-01,3.571E+00
3.86100E-01,3.971E+00
3.86120E-01,3.771E+00
3.86140E-01,3.771E+00
3.86160E-01,3.771E+00
3.86180E-01,3.971E+00
3.86200E-01,3.971E+00
3.86220E-01,3.771E+00
3.86240E-01,3.771E+00
3.86260E-01,3.771E+00
3.86280E-01,3.771E+00
3.86300E-01,3.771E+00
3.86320E-01,3.971E+00
3.86340E-01,3.771E+00
3.86360E-01,3.971E+00
3.86380E-01,3.971E+00
3.86400E-01,3.971E+00
3.86420E-01,3.771E+00
3.86440E-01,3.771E+00
3.86460E-01,3.771E+00
3.86480E-01,3.771E+00
3.86500E-01,3.971E+00
3.86520E-01,3.771E+00
3.86540E-01,3.771E+00
3.86560E-01,3.771E+00
3.86580E-01,3.971E+00
3.86600E-01,3.771E+00
3.86620E-01,3.771E+00
3.86640E-01,3.771E+00
3.86660E-01,3.971E+00
3.86680E-01,3.771E+00
3.86700E-01,3.771E+00
3.86720E-01,3.771E+00
3.86740E-01,3.971E+00
3.86760E-01,3.771E+00
3.86780E-01,3.771E+00
3.86800E-01,3.971E+00
3.86820E-01,3.771E+00
3.86840E-01,3.771E+00
3.86860E-01,3.771E+00
3.86880E-01,3.971E+00
3.86900E-01,3.771E+00
3.86920E-01,3.771E+00
3.86940E-01,3.771E+00
3.86960E-01,3.971E+00
3.86980E-01,3.771E+00
3.87000E-01,3.571E+00
3.87020E-01,3.971E+00
3.87040E-01,3.771E+00
3.87060E-01,3.771E+00
3.87080E-01,3.771E+00
3.87100E-01,3.971E+00
3.87120E-01,3.771E+00
3.87140E-01,3.771E+00
3.87160E-01,3.771E+00
3.87180E-01,3.771E+00
3.87200E-01,4.171E+00
3.87220E-01,3.771E+00
3.87240E-01,3.971E+00
3.87260E-01,4.171E+00
3.87280E-01,3.771E+00
3.87300E-01,3.971E+00
3.87320E-01,3.771E+00
3.87340E-01,3.971E+00
3.87360E-01,3.771E+00
3.87380E-01,3.771E+00
3.87400E-01,3.771E+00
3.87420E-01,3.771E+00
3.87440E-01,3.771E+00
3.87460E-01,3.971E+00
3.87480E-01,3.971E+00
3.87500E-01,3.771E+00
3.87520E-01,3.571E+00
3.87540E-01,3.971E+00
3.87560E-01,3.771E+00
3.87580E-01,3.771E+00
3.87600E-01,3.771E+00
3.87620E-01,4.171E+00
3.87640E-01,3.771E+00
3.87660E-01,3.771E+00
3.87680E-01,3.771E+00
3.87700E-01,3.771E+00
3.87720E-01,3.971E+00
3.87740E-01,3.771E+00
3.87760E-01,3.971E+00
3.87780E-01,3.771E+00
3.87800E-01,3.971E+00
3.87820E-01,3.771E+00
3.87840E-01,3.771E+00
3.87860E-01,3.771E+00
3.87880E-01,3.771E+00
3.87900E-01,3.771E+00
3.87920E-01,3.971E+00
3.87940E-01,3.771E+00
3.87960E-01,3.971E+00
3.87980E-01,3.971E+00
3.88000E-01,3.971E+00
3.88020E-01,3.771E+00
3.88040E-01,3.971E+00
3.88060E-01,3.771E+00
3.88080E-01,3.771E+00
3.88100E-01,3.771E+00
3.88120E-01,3.771E+00
3.88140E-01,3.771E+00
3.88160E-01,3.571E+00
3.88180E-01,3.771E+00
3.88200E-01,3.771E+00
3.88220E-01,3.771E+00
3.88240E-01,3.771E+00
3.88260E-01,3.971E+00
3.88280E-01,3.771E+00
3.88300E-01,3.771E+00
3.88320E-01,3.771E+00
3.88340E-01,3.771E+00
3.88360E-01,3.971E+00
3.88380E-01,3.771E+00
3.88400E-01,3.771E+00
3.88420E-01,3.771E+00
3.88440E-01,3.771E+00
3.88460E-01,3.971E+00
3.88480E-01,3.971E+00
3.88500E-01,3.971E+00
3.88520E-01,3.771E+00
3.88540E-01,3.771E+00
3.88560E-01,3.571E+00
3.88580E-01,3.971E+00
3.88600E-01,3.971E+00
3.88620E-01,3.971E+00
3.88640E-01,3.771E+00
3.88660E-01,3.771E+00
3.88680E-01,3.771E+00
3.88700E-01,3.771E+00
3.88720E-01,3.771E+00
3.88740E-01,3.771E+00
3.88760E-01,3.771E+00
3.88780E-01,3.571E+00
3.88800E-01,3.771E+00
3.88820E-01,3.971E+00
3.88840E-01,3.971E+00
3.88860E-01,3.771E+00
3.88880E-01,3.771E+00
3.88900E-01,3.771E+00
3.88920E-01,3.771E+00
3.88940E-01,-4.829E+00
3.88960E-01,-4.829E+00
3.88980E-01,-5.029E+00
3.89000E-01,-5.029E+00
3.89020E-01,-4.829E+00
3.89040E-01,-4.829E+00
3.89060E-01,-4.829E+00
3.89080E-01,-5.029E+00
3.89100E-01,-4.829E+00
3.89120E-01,-5.029E+00
3.89140E-01,-5.029E+00
3.89160E-01,-5.029E+00
3.89180E-01,-5.029E+00
3.89200E-01,-5.029E+00
3.89220E-01,-5.029E+00
3.89240E-01,-4.829E+00
3.89260E-01,-4.829E+00
3.89280E-01,-4.829E+00
3.89300E-01,-5.029E+00
3.89320E-01,-5.029E+00
3.89340E-01,-4.829E+00
3.89360E-01,-5.029E+00
3.89380E-01,-5.029E+00
3.89400E-01,-4.829E+00
3.89420E-01,-4.829E+00
3.89440E-01,-5.029E+00
3.89460E-01,-4.829E+00
3.89480E-01,-4.829E+00
3.89500E-01,-5.029E+00
3.89520E-01,-5.029E+00
3.89540E-01,-5.029E+00
3.89560E-01,-5.029E+00
3.89580E-01,-4.829E+00
3.89600E-01,-5.029E+00
3.89620E-01,-4.829E+00
3.89640E-01,-5.029E+00
3.89660E-01,-4.829E+00
3.89680E-01,-5.029E+00
3.89700E-01,-4.829E+00
3.89720E-01,-5.029E+00
3.89740E-01,-5.029E+00
3.89760E-01,-4.829E+00
3.89780E-01,-4.829E+00
3.89800E-01,-5.029E+00
3.89820E-01,-5.029E+00
3.89840E-01,-5.029E+00
3.89860E-01,-5.029E+00
3.89880E-01,-4.829E+00
3.89900E-01,-4.829E+00
3.89920E-01,-4.829E+00
3.89940E-01,-5.029E+00
3.89960E-01,-4.829E+00
3.89980E-01,-5.029E+00
3.90000E-01,-5.029E+00
3.90020E-01,-5.029E+00
3.90040E-01,-5.029E+00
3.90060E-01,-4.829E+00
3.90080E-01,-5.029E+00
3.90100E-01,-4.829E+00
3.90120E-01,-4.829E+00
3.90140E-01,-4.829E+00
3.90160E-01,-5.029E+00
3.90180E-01,-5.029E+00
3.90200E-01,-4.829E+00
3.90220E-01,-5.029E+00
3.90240E-01,-5.029E+00
3.90260E-01,-5.029E+00
3.90280E-01,-4.829E+00
3.90300E-01,-5.029E+00
3.90320E-01,-5.029E+00
3.90340E-01,-4.829E+00
3.90360E-01,-5.029E+00
3.90380E-01,-5.029E+00
3.90400E-01,-4.829E+00
3.90420E-01,-5.029E+00
3.90440E-01,-5.029E+00
3.90460E-01,-5.029E+00
3.90480E-01,-5.029E+00
3.90500E-01,-5.029E+00
3.90520E-01,-5.029E+00
3.90540E-01,-5.029E+00
3.90560E-01,-5.029E+00
3.90580E-01,-4.829E+00
3.90600E-01,-5.029E+00
3.90620E-01,-5.029E+00
3.90640E-01,-4.829E+00
3.90660E-01,-5.029E+00
3.90680E-01,-5.029E+00
3.90700E-01,-5.029E+00
3.90720E-01,-4.829E+00
3.90740E-01,-5.029E+00
3.90760E-01,-5.029E+00
3.90780E-01,-4.829E+00
3.90800E-01,-4.829E+00
3.90820E-01,-5.029E+00
3.90840E-01,-5.229E+00
3.90860E-01,-4.829E+00
3.90880E-01,-5.029E+00
3.90900E-01,-4.829E+00
3.90920E-01,-4.829E+00
3.90940E-01,-5.029E+00
3.90960E-01,-5.029E+00
3.90980E-01,-5.029E+00
3.91000E-01,-5.029E+00
3.91020E-01,-5.029E+00
3.91040E-01,-5.229E+00
3.91060E-01,-4.829E+00
3.91080E-01,-5.229E+00
3.91100E-01,-5.029E+00
3.91120E-01,-5.029E+00
3.91140E-01,-5.029E+00
3.91160E-01,-5.029E+00
3.91180E-01,-5.029E+00
3.91200E-01,-5.029E+00
3.91220E-01,-5.029E+00
3.91240E-01,-5.029E+00
3.91260E-01,-4.829E+00
3.91280E-01,-4.829E+00
3.91300E-01,-5.029E+00
3.91320E-01,-4.829E+00
3.91340E-01,-5.029E+00
3.91360E-01,-5.029E+00
3.91380E-01,-4.829E+00
3.91400E-01,-5.029E+00
3.91420E-01,-4.829E+00
3.91440E-01,-5.029E+00
3.91460E-01,-4.829E+00
3.91480E-01,-5.029E+00
3.91500E-01,-4.829E+00
3.91520E-01,-5.029E+00
3.91540E-01,-4.829E+00
