Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 11:38:30 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

40,5	-57,555743688	0,00610501	0,00854701	-1393,93219024	-0,888852419561
41	-57,229194127	0,00610501	0,00854701	-1388,85921511	-0,892099059803
41,5	-56,772772973	0,015873	0,00854701	-1381,69311565	-0,896725898078
42	-56,446223412	0,018315	0,00854701	-1376,51224953	-0,900100961998
42,5	-55,924064785	0,028083	0,00854701	-1368,13511125	-0,905612311102
43	-55,663252697	0,03663	0,00732601	-1363,90823306	-0,908418887699
43,5	-55,14109407	0,03663	0,00854701	-1355,36097433	-0,914147613417
44	-54,81507896	0,026862	0,00854701	-1349,96727794	-0,91780002393
44,5	-54,358123355	0,0818071	0,00854701	-1342,33373633	-0,923019340472
45	-54,097311267	0,119658	0,00732601	-1337,93850978	-0,926051526987
45,5	-53,770761706	0,123321	0,00854701	-1332,39639541	-0,929903446352
46	-53,248603079	0,100122	0,00854701	-1323,44459722	-0,936193326567
46,5	-52,987790991	0,0976801	0,00854701	-1318,93207018	-0,939396370754
47	-52,465632364	0,135531	0,00854701	-1309,81573495	-0,945934582201
47,5	-52,204820276	0,130647	0,00854701	-1305,22144664	-0,94926420585
48	-51,682661649	0,108669	0,00854701	-1295,94227675	-0,956061101042
48,5	-51,421849561	0,126984	0,00854701	-1291,26708511	-0,959522638105
49	-50,834487912	0,130647	0,00854701	-1280,64049411	-0,96748463421
49,5	-50,638344395	0,190476	0,00854701	-1277,06181993	-0,970195789008
50	-50,312329285	0,264957	0,00854701	-1271,08052413	-0,974761218095
50,5	-49,85537368	0,264957	0,00854701	-1262,62768313	-0,981286896011
51	-49,52935857	0,241758	0,00854701	-1256,54788102	-0,986034848902
51,5	-49,007199943	0,205128	0,00854701	-1246,7255537	-0,993803324496
52	-48,745853404	0,28083	0,00854701	-1241,77042968	-0,997768967905
52,5	-48,224229228	0,29304	0,00854701	-1231,8033062	-1,00584240501
53	-47,897679667	0,308913	0,00854701	-1225,5116257	-1,01100632097
53,5	-47,440724062	0,306471	0,00854701	-1216,6406101	-1,01837797433
54	-47,114708952	0,308913	0,00854701	-1210,26424754	-1,02374337053
54,5	-46,592550325	0,304029	0,00854701	-1199,97006337	-1,03252575862
55	-46,331738237	0,334554	0,00854701	-1194,79086377	-1,0370015687
55,5	-45,80957961	0,387057	0,00854701	-1184,34756124	-1,04614560839
56	-45,548233071	0,426129	0,00854701	-1179,08357403	-1,05081609759
56,5	-45,287420983	0,351648	0,00732601	-1173,8058948	-1,05554078872
57	-44,700059334	0,399267	0,00854701	-1161,83140382	-1,06641978856
57,5	-44,504450268	0,39072	0,00854701	-1157,81637446	-1,07011787649
58	-43,982291641	0,410256	0,00854701	-1147,0326953	-1,08017845096
58,5	-43,721479553	0,424908	0,00854701	-1141,61064266	-1,08530873285
59	-43,134117904	0,423687	0,00854701	-1129,31346313	-1,09712674155
59,5	-42,872771365	0,42735	0,00854701	-1123,80360494	-1,10250580667
60	-42,285944167	0,389499	0,00854701	-1111,34675619	-1,1148635591
60,5	-42,08980065	0,412698	0,00732601	-1107,15706821	-1,11908240987
61	-41,502439001	0,515263	0,00854701	-1094,53342892	-1,1319891812
61,5	-41,241626913	0,500611	0,00854701	-1088,89107082	-1,13785486281
62	-40,719468286	0,467643	0,00854701	-1077,52710607	-1,14985506446
62,5	-40,458656198	0,487179	0,00854701	-1071,81736641	-1,1559805232
63	-40,197309659	0,468864	0,00854701	-1066,07364918	-1,16220863441
63,5	-39,675151032	0,498168	0,00854701	-1054,53165141	-1,17492917196
64	-39,414338944	0,527473	0,00854701	-1048,73370066	-1,18142479756
64,5	-38,892180317	0,510379	0,00854701	-1037,06073555	-1,19472269804
65	-38,566165207	0,484737	0,00854701	-1029,72886128	-1,20322936123
65,5	-38,109209602	0,500611	0,00854701	-1019,39615822	-1,21542541632
66	-37,783194492	0,52381	0,00854701	-1011,98461742	-1,22432691038
66,5	-37,587050975	0,551893	0,00854701	-1007,50974141	-1,22976478447
67	-36,999689326	0,53602	0,00732601	-994,03908994	-1,24642985627
67,5	-36,738877238	0,525031	0,00732601	-988,02400518	-1,25401811444
68	-36,216718611	0,503053	0,00854701	-975,920111923	-1,26957113073
68,5	-35,955906523	0,532357	0,00854701	-969,843943109	-1,2775251202
69	-35,368544874	0,570208	0,00732601	-956,086715638	-1,29590755706
69,5	-35,107198335	0,559219	0,00854701	-949,933052208	-1,30430244228
70	-34,585574159	0,562882	0,00732601	-937,59193034	-1,32147041789
70,5	-34,389430642	0,599512	0,00854701	-932,931205292	-1,32807220186
71	-33,802068993	0,562882	0,00854701	-918,909255512	-1,34833770861
71,5	-33,606459927	0,639805	0,00854701	-914,218016955	-1,35525659856
72	-33,019098278	0,656899	0,00854701	-900,067667532	-1,37656316819
72,5	-32,75828619	0,724054	0,00732601	-893,753931597	-1,38628760803
73	-32,236127563	0,774115	0,00854701	-881,058000274	-1,40626383236
