Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 11:14:24 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

51,5	-49,007199943	0,319902	0,025641	-1246,7255537	-0,993803324496
52	-48,745853404	0,322344	0,021978	-1241,77042968	-0,997768967905
52,5	-48,224229228	0,332112	0,023199	-1231,8033062	-1,00584240501
53	-47,897679667	0,332112	0,021978	-1225,5116257	-1,01100632097
53,5	-47,702070601	0,34188	0,021978	-1221,72371786	-1,01414090754
54	-47,114708952	0,343101	0,031746	-1210,26424754	-1,02374337053
54,5	-46,853362413	0,352869	0,032967	-1205,12439847	-1,02810963049
55	-46,331738237	0,356532	0,043956	-1194,79086377	-1,0370015687
55,5	-46,070391698	0,361416	0,0500611	-1189,57621779	-1,04154738593
56	-45,80957961	0,363858	0,0805861	-1184,34756124	-1,04614560839
56,5	-45,287420983	0,3663	0,111111	-1173,8058948	-1,05554078872
57	-44,961405873	0,369963	0,156288	-1167,1746053	-1,06153783193
57,5	-44,504450268	0,365079	0,20757	-1157,81637446	-1,07011787649
58	-44,177900707	0,367521	0,252747	-1151,08364341	-1,07637703575
58,5	-43,982291641	0,361416	0,310134	-1147,0326953	-1,08017845096
59	-43,394929992	0,360195	0,357753	-1134,7886294	-1,09183328763
59,5	-43,134117904	0,35409	0,422466	-1129,31346313	-1,09712674155
60	-42,611959277	0,347985	0,478632	-1118,28170414	-1,10794980854
60,5	-42,351147189	0,339438	0,549451	-1112,7366315	-1,11347102713
61	-42,024597628	0,322344	0,620269	-1105,76143493	-1,12049485618
61,5	-41,567642023	0,308913	0,702076	-1095,94047929	-1,13053584881
62	-41,241626913	0,288156	0,786325	-1088,89107082	-1,13785486281
62,5	-40,980814825	0,269841	0,869353	-1083,22614988	-1,14380547418
63	-40,458656198	0,233211	0,973138	-1071,81736641	-1,1559805232
63,5	-40,197309659	0,205128	1,06716	-1066,07364918	-1,16220863441
64	-39,675151032	0,161172	1,18437	-1054,53165141	-1,17492917196
64,5	-39,414338944	0,117216	1,27961	-1048,73370066	-1,18142479756
65	-39,153526856	0,0757021	1,36752	-1042,91401917	-1,18801739859
65,5	-38,631368229	0,040293	1,42002	-1031,19791086	-1,2015152348
66	-38,304818668	0,015873	1,442	-1023,8272559	-1,2101650868
66,5	-37,783194492	0,00732601	1,43346	-1011,98461742	-1,22432691038
67	-37,521847953	0,00732601	1,4127	-1006,01956294	-1,23158638822
67,5	-37,195832843	0,00732601	1,3663	-998,549166412	-1,2408001946
68	-36,738877238	0,00610501	1,31136	-988,02400518	-1,25401811444
68,5	-36,47806515	0,00610501	1,25153	-981,988447636	-1,26172563739
69	-35,955906523	0,00610501	1,18193	-969,843943109	-1,2775251202
69,5	-35,694559984	0,00610501	1,11111	-963,735165327	-1,28562290199
70	-35,433747896	0,00610501	1,0293	-957,618889889	-1,29383412658
70,5	-34,911589269	0,00610501	0,971917	-945,314303304	-1,31067518567
71	-34,650777181	0,00610501	0,90232	-939,138841419	-1,31929374588
71,5	-34,128618554	0,00610501	0,848596	-926,716912614	-1,33697786577
72	-33,802068993	0,00610501	0,783883	-918,909255512	-1,34833770861
72,5	-33,606459927	0,00610501	0,738706	-914,218016955	-1,35525659856
73	-33,019098278	0,00610501	0,681319	-900,067667532	-1,37656316819
73,5	-32,75828619	0,00610501	0,637363	-893,753931597	-1,38628760803
74	-32,236127563	0,00610501	0,593407	-881,058000274	-1,40626383236
74,5	-31,975315475	0,00610501	0,561661	-874,689062815	-1,41650336408
75	-31,713968936	0,00610501	0,53602	-868,288894219	-1,42694442858
75,5	-31,191810309	0,00610501	0,500611	-855,447673946	-1,44836445026
76	-30,865795199	0,00610501	0,481074	-847,394030213	-1,46212972457
76,5	-30,408839594	0,00610501	0,454212	-836,059607923	-1,48195175112
77	-30,082824484	0,00610501	0,43956	-827,940514343	-1,49648432289
77,5	-29,560665857	0,00610501	0,417582	-814,880916483	-1,5204675615
78	-29,299853769	0,00610501	0,413919	-808,332388271	-1,53278529721
78,5	-29,03850723	0,00610501	0,394383	-801,753640112	-1,54536248794
79	-28,451145581	0,00610501	0,388278	-786,907608263	-1,57451775404
79,5	-28,255536515	0,00610501	0,371184	-781,945000579	-1,58451041836
80	-27,928986954	0,00610501	0,362637	-773,640150245	-1,60151977584
80,5	-27,407362778	0,00610501	0,345543	-760,322116928	-1,62957248305
81	-27,146016239	0,00610501	0,330891	-753,625689141	-1,64405223688
81,5	-26,885204151	0,00610501	0,300366	-746,927323555	-1,65879592422
82	-26,363045524	0,00610501	0,253968	-733,470495439	-1,68922950235
82,5	-26,102233436	0,00610501	0,181929	-726,726085415	-1,7049064632
83	-25,580074809	0,00610501	0,117216	-713,178332932	-1,73729338482
83,5	-25,31872827	0,00610501	0,0671551	-706,375210567	-1,75402531327
84	-24,99271316	0,00610501	0,046398	-697,868112715	-1,77540709688
84,5	-24,535757555	0,00610501	0,035409	-685,906262729	-1,80636927715
85	-24,209742445	0,00610501	0,03663	-677,345366056	-1,82919978801
85,5	-23,75278684	0,00610501	0,03663	-665,309228266	-1,86229191985
86	-23,42677173	0,00610501	0,030525	-656,696131439	-1,88671737305
86,5	-23,230628213	0,00610501	0,03663	-651,503891764	-1,90175379712
87	-22,643266564	0,00610501	0,028083	-635,91004517	-1,94838878456
87,5	-22,447657498	0,00610501	0,03663	-630,701911182	-1,9644779539
88	-21,860295849	0,00610501	0,030525	-615,019345968	-2,01457077428
88,5	-21,599483761	0,00610501	0,03663	-608,03483942	-2,03771218304
89	-21,338137222	0,00610501	0,034188	-601,023382652	-2,06148385531
Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 11:14:24 ,
Latest 2
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

 	 	 	 	 	 
