Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 10:38:20 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

36,5	-56,837975995	0,56044	0,017094	-1382,72222291	-0,896058499291
37	-56,511426434	0,578755	0,00732601	-1377,55030491	-0,899422689378
37,5	-56,315817368	0,592186	0,030525	-1374,43079209	-0,901464087626
38	-55,728455719	0,600733	0,017094	-1364,96760555	-0,907713849736
38,5	-55,467643631	0,627595	0,019536	-1360,71952302	-0,910547676458
39	-54,880281982	0,664225	0,019536	-1351,0495194	-0,917064831607
39,5	-54,684672916	0,698413	0,019536	-1347,79755157	-0,919277526926
40	-54,423326377	0,730159	0,015873	-1343,42820051	-0,922267375013
40,5	-53,90116775	0,748474	0,013431	-1334,61481377	-0,928357745783
41	-53,57515264	0,76801	0,029304	-1329,05582997	-0,932240747199
41,5	-53,052994013	0,782662	0,00976801	-1320,06276775	-0,938591732359
42	-52,792181925	0,805861	0,014652	-1315,52973478	-0,941825917915
42,5	-52,530835386	0,821734	0,020757	-1310,96007001	-0,945108877333
43	-52,008676759	0,838828	0,023199	-1301,74849279	-0,951796761714
43,5	-51,747864671	0,855922	0,019536	-1297,10688263	-0,955202702713
44	-51,160503022	0,875458	0,00732601	-1286,55547465	-0,963036592212
44,5	-50,964893956	0,894994	0,02442	-1283,01147259	-0,965696742757
45	-50,507938351	0,912088	0,025641	-1274,6742524	-0,972013043854
45,5	-50,116720219	0,927961	0,023199	-1267,47198074	-0,977536402248
46	-49,85537368	0,945055	0,020757	-1262,62768313	-0,981286896011
46,5	-49,333215053	0,960928	0,00732601	-1252,87041918	-0,988929087185
47	-49,072402965	0,979243	0,028083	-1247,95776234	-0,992822062883
47,5	-48,550244338	0,992674	0,025641	-1238,04477537	-1,00077155903
48	-48,224229228	1,00977	0,02442	-1231,8033062	-1,00584240501
48,5	-48,028085711	1,03053	0,015873	-1228,02896475	-1,00893385707
49	-47,440724062	1,04762	0,00732601	-1216,6406101	-1,01837797433
49,5	-47,179911974	1,0696	0,02442	-1211,5426614	-1,02266312155
50	-46,657753347	1,08547	0,017094	-1201,26098237	-1,03141616866
50,5	-46,396941259	1,10134	0,018315	-1196,08798886	-1,03587696854
51	-46,070391698	1,11844	0,017094	-1189,57621779	-1,04154738593
51,5	-45,613970544	1,13553	0,00854701	-1180,40995799	-1,04963533356
52	-45,352624005	1,15018	0,02442	-1175,12759911	-1,05435358759
