Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 11:50:19 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

0	93,7089608302	0,00610501	0,030525	1648,28757692	0,751689218161
0,5	93,1216526263	0,00976801	0,029304	1649,29621408	0,751229518037
1	92,8606267579	0,013431	0,020757	1649,68887789	0,751050708171
1,5	92,3385750211	0,00610501	0,013431	1650,37148059	0,750740069476
2	92,0775491527	0,00732601	0,017094	1650,66140531	0,75060820833
2,5	91,5554974159	0,00610501	0,00732601	1651,1384714	0,750391333893
3	91,2944715475	0,00610501	0,010989	1651,32560288	0,750306298068
3,5	90,7071633436	0,00610501	0,02442	1651,62133278	0,750171952497
4	90,1851116068	0,00610501	0,034188	1651,73851849	0,75011873013
4,5	89,9240857384	0,00732601	0,030525	1651,74568923	0,750115473636
5	89,4020340016	0,00732601	0,020757	1651,6571857	0,750155668336
5,5	88,8799822648	0,00610501	0,01221	1651,43156283	0,750258156553
6	88,6189563964	0,00610501	0,00610501	1651,26733704	0,750332773019
6,5	88,0969046596	0,00610501	0,01221	1650,83607383	0,750528789405
7	87,8358787912	0,00610501	0,02442	1650,56904535	0,750650209689
7,5	87,2485705873	0,00488401	0,013431	1649,84298714	0,750980553701
8	86,7265188505	0,00732601	0,031746	1649,05207027	0,751340738319
8,5	86,4654929821	0,00610501	0,035409	1648,60526863	0,751544365152
9	85,9434412453	0,00610501	0,017094	1647,60902533	0,751998793981
9,5	85,4213895085	0,00610501	0,00976801	1646,47599876	0,75251628383
10	85,1603636401	0,00610501	0,010989	1645,85822069	0,752798743185
10,5	84,6383119033	0,00610501	0,00732601	1644,52019913	0,753411238521
11	84,3772860349	0,00610501	0,00854701	1643,7999834	0,753741338674
11,5	83,8552342981	0,00610501	0,028083	1642,25721678	0,754449417145
12	83,2679260942	0,00610501	0,029304	1640,35864347	0,755322627115
12,5	83,0069002258	0,00854701	0,01221	1639,45949703	0,755736876845
13	82,4847950439	0,00610501	0,00732601	1637,55894144	0,756613987224
13,5	82,2237691755	0,00610501	0,010989	1636,5577663	0,757076850886
14	81,7017174387	0,00610501	0,010989	1634,4535376	0,758051527006
14,5	81,1796657019	0,00610501	0,00854701	1632,2136178	0,759091816468
15	80,9186398335	0,00610501	0,021978	1631,0428314	0,759636703675
15,5	80,3313316296	0,00854701	0,029304	1628,28482819	0,760923383029
16	80,0703057612	0,00610501	0,015873	1627,00411474	0,761522351896
16,5	79,5482540244	0,00610501	0,02442	1624,3414101	0,762770678811
17	79,0262022876	0,00610501	0,034188	1621,54385384	0,764086643147
17,5	78,7651764192	0,00610501	0,015873	1620,09457851	0,76477016616
18	78,2431246824	0,00610501	0,014652	1617,0951838	0,766188664965
18,5	77,982098814	0,00610501	0,014652	1615,54512669	0,766923795275
19	77,4600470772	0,00610501	0,00732601	1612,3444538	0,768446219467
19,5	76,8727388733	0,00610501	0,00976801	1608,58371115	0,770242786503
20	76,6117130049	0,00610501	0,017094	1606,85799393	0,771070004122
20,5	76,0896612681	0,00610501	0,023199	1603,30654536	0,772777984091
21	75,8286353997	0,00610501	0,010989	1601,48088772	0,773658936239
21,5	75,3065836629	0,00610501	0,040293	1597,7298952	0,775475256314
22	74,7845319261	0,01221	0,03663	1593,84626034	0,777364812926
22,5	74,5235060577	0,00488401	0,014652	1591,85480235	0,778337319565
23	74,0014543209	0,00610501	0,00854701	1587,77281194	0,780338339767
23,5	73,6751719854	0,00610501	0,013431	1585,1546083	0,781627226461
24	73,1531202486	0,00610501	0,023199	1580,85859431	0,783751313658
