Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:10:37 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

0	72,3047861763	0,00610501	0,013431	1573,5978205	0,787367638577
0,5	72,0437603079	0,00610501	0,03663	1571,29425919	0,788521941547
1	71,8479909066	0,00610501	0,02442	1569,54518389	0,789400657414
1,5	71,2606827027	0,00732601	0,02442	1564,18809735	0,792104224611
2	70,9996568343	0,00732601	0,020757	1561,75438131	0,793338577964
2,5	70,7386309659	0,00732601	0,030525	1559,28825119	0,794593301821
3	70,2165792291	0,00732601	0,029304	1554,25895407	0,797164460113
3,5	69,9555533607	0,010989	0,032967	1551,69589147	0,798481201639
4	69,4335016239	0,00732601	0,021978	1546,47320416	0,801177800347
4,5	69,1724757555	0,013431	0,042735	1543,81368784	0,802557983364
5	68,6504240187	0,00732601	0,031746	1538,39858587	0,805382955612
5,5	68,3241416832	0,00732601	0,035409	1534,94926203	0,807192804772
6	68,1283722819	0,01221	0,03663	1532,85576721	0,808295226796
6,5	67,541064078	0,018315	0,02442	1526,4680082	0,811677672471
7	67,2800382096	0,015873	0,028083	1523,57748126	0,813217585087
7,5	66,7579864728	0,019536	0,0512821	1517,70162282	0,816365998015
8	66,4969606044	0,025641	0,0671551	1514,71641328	0,817974895588
8,5	65,9096524005	0,020757	0,00854701	1507,88484274	0,821680784155
9	65,7138829992	0,019536	0,03663	1505,57240885	0,822942817441
9,5	65,1265747953	0,028083	0,046398	1498,52975398	0,826810409811
10	64,8655489269	0,026862	0,031746	1495,34910038	0,82856906102
10,5	64,6045230585	0,026862	0,035409	1492,13741093	0,830352480223
11	64,0824713217	0,031746	0,043956	1485,62119175	0,83399456529
11,5	63,8214454533	0,032967	0,039072	1482,31679726	0,835853713785
12	63,2993937165	0,039072	0,020757	1475,61578141	0,839649464047
12,5	63,0383678481	0,035409	0,040293	1472,21929912	0,841586576634
13	62,7773419797	0,040293	0,032967	1468,79226103	0,843550196219
13,5	62,1900337758	0,03663	0,03663	1460,97007516	0,848066651786
14	61,9942643745	0,045177	0,026862	1458,32852645	0,849602800418
14,5	61,4069561706	0,040293	0,019536	1450,3018518	0,854304914847
15	61,1459303022	0,046398	0,047619	1446,6854765	0,856440477299
15,5	60,6238785654	0,0512821	0,025641	1439,36272408	0,860797614996
16	60,362852697	0,0500611	0,025641	1435,65649892	0,863019810748
16,5	59,8408009602	0,0537241	0,010989	1428,15473534	0,867553052437
17	59,5797750918	0,0537241	0,026862	1424,35935262	0,869864755494
17,5	58,9924668879	0,0586081	0,028083	1415,71177472	0,875178141573
18	58,7314410195	0,0573871	0,00488401	1411,82060517	0,877590251528
18,5	58,4704151511	0,0573871	0,01221	1407,90013339	0,880034009953
19	57,9483634143	0,0561661	0,026862	1399,97160925	0,885017947377
19,5	57,6873375459	0,0647131	0,026862	1395,96372143	0,887558882066
20	57,1652858091	0,0647131	0,025641	1387,86111024	0,892740628623
20,5	56,9042599407	0,0671551	0,025641	1383,76655503	0,895382241674
21	56,3822082039	0,0671551	0,020757	1375,4913703	0,900769010081
21,5	56,0559258684	0,0695971	0,013431	1370,26134758	0,904207071294
22	55,7949	0,0744811	0,0573871	1366,04532662	0,906997722447
22,5	55,272741373	0,0744811	0,01221	1357,52656087	0,912689324622
23	55,011929285	0,0854701	0,01221	1353,22927065	0,915587644218
23,5	54,424567636	0,0891331	0,037851	1343,44901877	0,922253083438
24	54,163221097	0,0952381	0,028083	1339,05184895	0,925281572159
24,5	53,641596921	0,0940171	0,017094	1330,19228894	0,931444280875
