Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:25:15 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

35,5	-48,485041316	0,00610501	0,00732601	-1236,79968176	-1,00177904172
36	-48,159026206	0,00610501	0,00854701	-1230,5502201	-1,00686666806
36,5	-47,636867579	0,00610501	0,00854701	-1220,45791532	-1,01519272762
37	-47,310318018	0,00610501	0,013431	-1214,0947804	-1,02051340637
37,5	-46,853362413	0,00610501	0,00976801	-1205,12439847	-1,02810963049
38	-46,527347303	0,00610501	0,00732601	-1198,67759034	-1,03363907859
38,5	-46,070391698	0,00610501	0,00854701	-1189,57621779	-1,04154738593
39	-45,80957961	0,00610501	0,00854701	-1184,34756124	-1,04614560839
39,5	-45,287420983	0,00610501	0,010989	-1173,8058948	-1,05554078872
40	-44,961405873	0,00610501	0,00976801	-1167,1746053	-1,06153783193
40,5	-44,439247246	0,00610501	0,00976801	-1156,47503014	-1,07135905896
41	-44,112697685	0,00610501	0,00732601	-1149,73481577	-1,07763980268
41,5	-43,656276531	0,00610501	0,00732601	-1140,25142897	-1,08660245321
42	-43,32972697	0,00610501	0,00854701	-1133,42203783	-1,09314973473
42,5	-42,872771365	0,00610501	0,00976801	-1123,80360494	-1,10250580667
43	-42,546756255	0,00610501	0,00854701	-1116,89760386	-1,10932282039
43,5	-42,024597628	0,00610501	0,00732601	-1105,76143493	-1,12049485618
44	-41,76378554	0,00610501	0,00732601	-1100,16459963	-1,126195117
44,5	-41,241626913	0,00610501	0,00854701	-1088,89107082	-1,13785486281
45	-40,915077352	0,00488401	0,010989	-1081,79476492	-1,14531890907
45,5	-40,719468286	0,00610501	0,00976801	-1077,52710607	-1,14985506446
46	-40,132106637	0,00488401	0,010989	-1064,63719444	-1,16377673678
46,5	-39,936497571	0,00610501	0,01221	-1060,31956503	-1,16851564459
47	-39,349135922	0,00610501	0,010989	-1047,28081284	-1,18306378271
47,5	-38,826977295	0,00610501	0,010989	-1035,59703922	-1,19641130003
48	-38,500962185	0,00610501	0,010989	-1028,25847814	-1,20494994823
48,5	-38,04400658	0,00610501	0,010989	-1017,91648275	-1,217192197
49	-37,717457019	0,00610501	0,00976801	-1010,48618206	-1,22614244707
49,5	-37,195832843	0,00610501	0,00854701	-998,549166412	-1,2408001946
