Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:14:35 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

39,5	42,221447953	0,177045	0,398046	1109,97053133	1,1162458507
40	41,699289326	0,175824	0,440781	1098,77703819	1,12761730263
40,5	41,373274216	0,167277	0,505495	1091,74193047	1,13488358872
41	41,111927677	0,155067	0,559219	1086,0767754	1,14080332815
41,5	40,590303501	0,145299	0,628816	1074,70219339	1,15287752051
42	40,328956962	0,131868	0,705739	1068,96969445	1,15905998686
42,5	39,806798335	0,107448	0,776557	1057,44992963	1,17168668254
43	39,545986247	0,0915751	0,852259	1051,66299333	1,17813406753
43,5	39,02382762	0,0610501	0,894994	1040,01189705	1,19133252563
44	38,763015532	0,045177	0,923077	1034,15990392	1,19807391034
44,5	38,175653883	0,021978	0,92674	1020,9026439	1,21363188489
45	37,914841795	0,00976801	0,91453	1014,9814097	1,2207120132
45,5	37,392683168	0,00732601	0,893773	1003,06372935	1,23521563361
46	37,131336629	0,00610501	0,846154	997,067444863	1,2426441224
46,5	36,609712453	0,00610501	0,808303	985,037501968	1,25782013124
47	36,348365914	0,00610501	0,749695	978,979442247	1,26560369558
47,5	35,826207287	0,00610501	0,699634	966,814835776	1,28152770743
48	35,565395199	0,00610501	0,643468	960,708624311	1,28967302744
48,5	35,238845638	0,00610501	0,582418	953,035296933	1,30005678067
49	34,782424484	0,00610501	0,54823	942,258402961	1,31492592277
49,5	34,455874923	0,00610501	0,499389	934,511268956	1,32582670874
50	33,933716296	0,00610501	0,470085	922,060490289	1,34372962842
50,5	33,672904208	0,00610501	0,42735	915,812729678	1,35289667838
51	33,150745581	0,00610501	0,389499	903,247509256	1,37171704024
51,5	32,824730471	0,00732601	0,361416	895,364177185	1,38379447332
52	32,367774866	0,00610501	0,334554	884,265855138	1,4011623233
52,5	32,041759756	0,00610501	0,310134	876,313334044	1,41387783555
53	31,519601129	0,00610501	0,289377	863,517260033	1,43482945547
53,5	31,25825459	0,00610501	0,262515	857,085676762	1,44559643638
54	30,736630414	0,00610501	0,251526	844,195633194	1,46766928338
54,5	30,475283875	0,00610501	0,235653	837,711026973	1,4790303101
55	29,953125248	0,00610501	0,224664	824,703011214	1,50235901064
55,5	29,627110138	0,00610501	0,206349	816,546520967	1,51736608777
56	29,104951511	0,00610501	0,190476	803,42779621	1,54214231303
56,5	28,778936401	0,00610501	0,189255	795,203079103	1,55809255844
57	28,582792884	0,00610501	0,178266	790,242344161	1,56787346205
57,5	27,995431235	0,00610501	0,164835	775,332014936	1,5980250733
58	27,799822169	0,00610501	0,157509	770,348263986	1,60836346095
58,5	27,147257498	0,00610501	0,142857	753,657530831	1,64398277641
59	27,016851454	0,00610501	0,123321	750,310328427	1,65131673263
59,5	26,429489805	0,00610501	0,0964591	735,186272398	1,68528718029
60	26,168677717	0,00610501	0,0622711	728,445721002	1,70088170509
60,5	25,64651909	0,00610501	0,037851	714,905586519	1,73309598269
61	25,385172551	0,00610501	0,019536	708,106223224	1,74973748198
61,5	24,797810902	0,00610501	0,021978	692,771488395	1,7884685221
62	24,602201836	0,00610501	0,018315	687,648321335	1,80179309912
62,5	24,014840187	0,00610501	0,015873	672,216896324	1,84315509886
63	23,754028099	0,00610501	0,017094	665,341980496	1,86220024637
63,5	23,231869472	0,00610501	0,014652	651,53677399	1,90165781804
64	22,971057384	0,00610501	0,017094	644,620899617	1,92205992815
64,5	22,709710845	0,00610501	0,017094	637,677455235	1,94298855923
65	22,187552218	0,00610501	0,015873	623,765175293	1,98632441995
