0.6
0.9
1.6
2.0
2.5
3.1
3.4
3.6
4.4
5.1
5.7
6.3
6.7
7.1
7.9
8.0
8.4
9.2
9.5
10.1
10.7
11.2
11.7
12.4
12.8
13.1
