0.8
179.6
179.5
178.9
178.3
178.1
177.3
176.8
176.0
175.8
175.1
174.5
174.3
173.8
173.2
172.9
172.4
173.8
171.3
170.5
170.0
169.6
169.2
168.6
168.2
167.9
