Record Length,2.500000e+03,,   0.000326400000,   0.09224,
Sample Interval,4.000000e-08,,   0.000326440000,   0.09272,
Trigger Point,-8.160000000000e+03,,   0.000326480000,   0.09216,
,,,   0.000326520000,   0.09216,
,,,   0.000326560000,   0.09224,
,,,   0.000326600000,   0.09168,
Source,CH1,,   0.000326640000,   0.09224,
Vertical Units,V,,   0.000326680000,   0.09192,
Vertical Scale,2.000000e-03,,   0.000326720000,   0.09280,
Vertical Offset,-9.128000e-02,,   0.000326760000,   0.09216,
Horizontal Units,s,,   0.000326800000,   0.09264,
Horizontal Scale,1.000000e-05,,   0.000326840000,   0.09216,
Pt Fmt,Y,,   0.000326880000,   0.09272,
Yzero,0.000000e+00,,   0.000326920000,   0.09256,
Probe Atten,1.000000e+00,,   0.000326960000,   0.09168,
Model Number,TDS1002B,,   0.000327000000,   0.09232,
Serial Number,C052304,,   0.000327040000,   0.09216,
Firmware Version,FV:v22.01,,   0.000327080000,   0.09240,
,,,0.000327120000,   0.09216,
,,,0.000327160000,   0.09232,
,,,0.000327200000,   0.09192,
,,,0.000327240000,   0.09192,
,,,0.000327280000,   0.09248,
,,,0.000327320000,   0.09208,
,,,0.000327360000,   0.09280,
,,,0.000327400000,   0.09248,
,,,0.000327440000,   0.09264,
,,,0.000327480000,   0.09280,
,,,0.000327520000,   0.09216,
,,,0.000327560000,   0.09312,
,,,0.000327600000,   0.09176,
,,,0.000327640000,   0.09256,
,,,0.000327680000,   0.09232,
,,,0.000327720000,   0.09256,
,,,0.000327760000,   0.09232,
,,,0.000327800000,   0.09248,
,,,0.000327840000,   0.09264,
,,,0.000327880000,   0.09200,
,,,0.000327920000,   0.09256,
,,,0.000327960000,   0.09184,
,,,0.000328000000,   0.09208,
,,,0.000328040000,   0.09264,
,,,0.000328080000,   0.09232,
,,,0.000328120000,   0.09240,
,,,0.000328160000,   0.09288,
,,,0.000328200000,   0.09240,
,,,0.000328240000,   0.09192,
,,,0.000328280000,   0.09248,
,,,0.000328320000,   0.09264,
,,,0.000328360000,   0.09296,
,,,0.000328400000,   0.09272,
,,,0.000328440000,   0.09224,
,,,0.000328480000,   0.09272,
,,,0.000328520000,   0.09216,
