SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Jan 05 01:41:24 CET 2004
Benutzer: Student
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 400000 (USB2+H04734)
Spektren Durchschnitt berechnet: 1 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Nein (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	1003,36
418,57	1003,36
418,69	1003,36
418,80	1016,92
418,92	926,53
419,04	1023,70
419,16	940,09
419,28	926,53
419,40	888,11
419,52	937,83
419,64	933,31
419,75	955,91
419,87	940,09
419,99	903,93
420,11	973,99
420,23	1003,36
420,35	983,02
420,47	962,69
420,58	949,13
420,70	1091,50
420,82	1023,70
420,94	1007,88
421,06	1062,12
421,18	1062,12
421,29	1075,68
421,41	1001,10
421,53	1082,46
421,65	1141,21
421,77	1114,10
421,89	1093,76
422,00	1181,89
422,12	1093,76
422,24	1111,84
422,36	1172,85
422,48	1177,37
422,59	1154,77
422,71	1118,61
422,83	1057,60
422,95	1102,80
423,07	1166,07
423,18	1222,57
423,30	1098,28
423,42	1093,76
423,54	1188,67
423,66	1177,37
423,77	1163,81
423,89	1177,37
424,01	1236,13
424,13	1107,32
424,25	1116,35
424,36	1168,33
424,48	1150,25
424,60	1109,58
424,72	1120,87
424,84	1125,39
424,95	1184,15
425,07	1134,43
425,19	1123,13
425,31	1123,13
425,42	1145,73
425,54	1166,07
425,66	1150,25
425,78	1118,61
425,89	1111,84
426,01	1141,21
426,13	1168,33
426,25	1118,61
426,36	1105,06
426,48	1172,85
426,60	1123,13
426,72	1116,35
426,83	1143,47
426,95	1102,80
427,07	1136,69
427,19	1204,49
427,30	1102,80
427,42	1068,90
427,54	1059,86
427,66	1127,65
427,77	1111,84
427,89	1125,39
428,01	1175,11
428,12	1195,45
428,24	1107,32
428,36	1202,23
428,48	1143,47
428,59	1080,20
428,71	1114,10
428,83	1100,54
428,94	1129,91
429,06	1089,24
429,18	1138,95
429,30	1091,50
429,41	1138,95
429,53	1166,07
429,65	1181,89
429,76	1125,39
429,88	1093,76
430,00	1114,10
430,11	1166,07
430,23	1118,61
430,35	1154,77
430,47	1145,73
430,58	1032,74
430,70	1204,49
430,82	1184,15
430,93	1303,92
431,05	1190,93
431,17	1147,99
431,28	1141,21
431,40	1102,80
431,52	1184,15
431,63	1102,80
431,75	1152,51
431,87	1064,38
431,98	1157,03
432,10	1152,51
432,22	1118,61
432,33	1190,93
432,45	1172,85
432,56	1197,71
432,68	1145,73
432,80	1102,80
432,91	1125,39
433,03	1114,10
433,15	1202,23
433,26	1195,45
433,38	1129,91
433,50	1157,03
433,61	1177,37
433,73	1175,11
433,84	1123,13
433,96	1125,39
434,08	1089,24
434,19	1193,19
434,31	1254,20
434,43	1181,89
434,54	1175,11
434,66	1238,39
434,77	1238,39
434,89	1294,88
435,01	1306,18
435,12	1263,24
435,24	1199,97
435,35	1199,97
435,47	1229,35
435,59	1215,79
435,70	1206,75
435,82	1134,43
435,93	1211,27
436,05	1220,31
436,17	1136,69
436,28	1184,15
436,40	1114,10
436,51	1195,45
436,63	1172,85
436,74	1161,55
436,86	1152,51
436,98	1285,84
437,09	1134,43
437,21	1107,32
437,32	1109,58
437,44	1175,11
437,55	1125,39
437,67	1315,22
